name	x	y	z	size	group	hemisphere	type	ind.region
2Rd1	17.9576	0.0376248	-26.5511754556863	-999	2Rd	R	depth	insula
2Rd2	21.1861	-1.52927	-26.8321265996704	-999	2Rd	R	depth	insula
2Rd3	25.2629	-3.99729	-26.9058102354749	-999	2Rd	R	depth	insula
2Rd4	29.689	-6.38766	-26.7822392037355	-999	2Rd	R	depth	insula
2Rd5	35.0909	-9.45003	-28.6801006029036	-999	2Rd	R	depth	fusiform
2Rd6	38.423	-10.7171	-28.0830596279969	-999	2Rd	R	depth	fusiform
2Rd7	41.7409	-10.9297	-26.7786038185862	-999	2Rd	R	depth	fusiform
2Rd8	44.173	-11.2848	-25.6982746951315	-999	2Rd	R	depth	inferiortemporal
2Rd9	47.1074	-12.276	-25.1658370988844	-999	2Rd	R	depth	inferiortemporal
2Rd10	51.1647	-13.927	-24.2464966024519	-999	2Rd	R	depth	inferiortemporal
2Rd11	56.7754	-16.1004	-24.8566419384424	-999	2Rd	R	depth	inferiortemporal
2Rd12	61.4279	-17.3777	-26.1792918015815	-999	2Rd	R	depth	middletemporal
4Rd1	18.5119	-14.6551	-21.0345760388678	-999	4Rd	R	depth	entorhinal
4Rd2	21.9193	-15.6287	-21.9686555176739	-999	4Rd	R	depth	insula
4Rd3	26.3796	-15.7964	-22.0638930079271	-999	4Rd	R	depth	insula
4Rd4	30.2001	-17.1743	-22.555713911397	-999	4Rd	R	depth	insula
4Rd5	33.8305	-16.4967	-21.7303706903846	-999	4Rd	R	depth	fusiform
4Rd6	38.3937	-15.3315	-18.5803132490005	-999	4Rd	R	depth	fusiform
4Rd7	42.1223	-14.9357	-18.8163615378706	-999	4Rd	R	depth	fusiform
4Rd8	45.914	-15.4704	-19.0225863409154	-999	4Rd	R	depth	superiortemporal
4Rd9	50.689	-15.5907	-18.9175053298518	-999	4Rd	R	depth	middletemporal
4Rd10	54.8476	-16.1551	-17.9765791861695	-999	4Rd	R	depth	middletemporal
4Rd11	59.6661	-16.4707	-17.9935757265615	-999	4Rd	R	depth	middletemporal
4Rd12	63.2479	-16.3557	-18.1260694971899	-999	4Rd	R	depth	middletemporal
4Rd13	67.772	-15.4695	-18.3213632923575	-999	4Rd	R	depth	middletemporal
4Rd14	71.3073	-15.5728	-17.4909581495976	-999	4Rd	R	depth	middletemporal
4Rd15	74.7067	-15.2638	-16.7568482231808	-999	4Rd	R	depth	middletemporal
6Rd1	25.466	-23.0279	-18.4526650335919	-999	6Rd	R	depth	parahippocampal
6Rd2	28.5794	-24.0421	-20.0949688529862	-999	6Rd	R	depth	parahippocampal
6Rd3	31.5167	-24.3181	-21.3887917070283	-999	6Rd	R	depth	parahippocampal
6Rd4	36.1746	-21.5663	-17.7411113937802	-999	6Rd	R	depth	fusiform
6Rd5	40.3948	-19.8475	-16.6965543830071	-999	6Rd	R	depth	fusiform
6Rd6	44.7514	-19.1077	-17.5950466847405	-999	6Rd	R	depth	inferiortemporal
6Rd7	49.4418	-18.8396	-18.1746266058069	-999	6Rd	R	depth	inferiortemporal
6Rd8	54.5096	-18.4424	-18.288613933561	-999	6Rd	R	depth	middletemporal
6Rd9	58.7304	-18.3947	-18.7756396030723	-999	6Rd	R	depth	middletemporal
6Rd10	62.0576	-17.922	-19.7438732135353	-999	6Rd	R	depth	middletemporal
6Rd11	66.3075	-17.1437	-21.1401945058558	-999	6Rd	R	depth	middletemporal
6Rd12	69.9932	-16.027	-20.6249486769915	-999	6Rd	R	depth	middletemporal
8Rd1	20.1082	-30.4812	-12.0255412808514	-999	8Rd	R	depth	parahippocampal
8Rd2	24.0497	-30.0851	-11.3244344077718	-999	8Rd	R	depth	parahippocampal
8Rd3	27.4404	-30.912	-11.4484832075136	-999	8Rd	R	depth	insula
8Rd4	29.1143	-32.8596	-12.6303857087831	-999	8Rd	R	depth	parahippocampal
8Rd5	30.8402	-34.3866	-13.2215571820802	-999	8Rd	R	depth	parahippocampal
8Rd6	34.7615	-34.5556	-12.8483219783437	-999	8Rd	R	depth	parahippocampal
8Rd7	41.7775	-33.328	-10.76260437668	-999	8Rd	R	depth	parahippocampal
8Rd8	46.3529	-34.5937	-10.948708007862	-999	8Rd	R	depth	inferiortemporal
8Rd9	50.896	-35.177	-11.889581099773	-999	8Rd	R	depth	inferiortemporal
8Rd10	55.6288	-36.4997	-13.2566575829429	-999	8Rd	R	depth	inferiortemporal
8Rd11	60.6737	-36.4374	-11.8193624831749	-999	8Rd	R	depth	inferiortemporal
8Rd12	64.2903	-35.9309	-9.48199553447285	-999	8Rd	R	depth	middletemporal
8Rd13	68.6093	-35.6178	-9.26528740523027	-999	8Rd	R	depth	middletemporal
8Rd14	72.4419	-35.2676	-8.73993351024917	-999	8Rd	R	depth	middletemporal
8Rd15	76.2319	-35.196	-8.33377877644663	-999	8Rd	R	depth	middletemporal
10Rd1	20.6758	10.5427	-38.6580182961379	-999	10Rd	R	depth	temporalpole
10Rd2	23.6671	10.4549	-37.8647870708492	-999	10Rd	R	depth	temporalpole
10Rd3	27.8805	10.0584	-37.3616659906007	-999	10Rd	R	depth	inferiortemporal
10Rd4	34.234	11.4898	-38.6972554083317	-999	10Rd	R	depth	inferiortemporal
10Rd5	39.3906	12.2696	-38.3932344733907	-999	10Rd	R	depth	inferiortemporal
10Rd6	43.1544	12.0903	-37.6317543707153	-999	10Rd	R	depth	middletemporal
10Rd7	47.1754	11.0403	-37.2581544428004	-999	10Rd	R	depth	middletemporal
10Rd8	51.1874	9.12399	-37.6030051197767	-999	10Rd	R	depth	middletemporal
10Rd9	55.1489	7.85291	-38.2278770903864	-999	10Rd	R	depth	middletemporal
10Rd10	58.7776	6.59871	-38.836907262741	-999	10Rd	R	depth	middletemporal
12Rd1	36.9328	23.65	-37.1233789531351	-999	12Rd	R	depth	temporalpole
12Rd2	36.6527	23.2824	-33.2622716285467	-999	12Rd	R	depth	temporalpole
12Rd3	36.8526	20.9507	-28.9922076036622	-999	12Rd	R	depth	superiortemporal
12Rd4	37.7208	19.0024	-25.7459641475849	-999	12Rd	R	depth	superiortemporal
12Rd5	37.7571	17.1022	-22.0661391297277	-999	12Rd	R	depth	superiortemporal
12Rd6	37.5198	15.3276	-17.8355647109551	-999	12Rd	R	depth	superiortemporal
12Rd7	38.1741	14.0591	-14.09304813946	-999	12Rd	R	depth	insula
12Rd8	37.8682	12.7343	-9.77527679948689	-999	12Rd	R	depth	insula
12Rd9	37.3803	11.1916	-3.27857558512333	-999	12Rd	R	depth	insula
12Rd10	37.3145	10.5209	0.77664361108924	-999	12Rd	R	depth	insula
12Rd11	36.884	10.6144	4.60649866936159	-999	12Rd	R	depth	insula
12Rd12	36.3275	11.4076	9.46338427470992	-999	12Rd	R	depth	parsopercularis
12Rd13	34.9398	12.1396	14.7991089550809	-999	12Rd	R	depth	parsopercularis
12Rd14	34.3973	12.114	18.8939296346733	-999	12Rd	R	depth	parsopercularis
12Rd15	34.0695	12.1146	21.8399116175298	-999	12Rd	R	depth	parsopercularis
14Rd1	35.2426	-3.1416	-45.5875903871551	-999	14Rd	R	depth	inferiortemporal
14Rd2	35.3375	-2.01561	-41.7656870465137	-999	14Rd	R	depth	inferiortemporal
14Rd3	35.4921	-2.67005	-39.0604598913835	-999	14Rd	R	depth	fusiform
14Rd4	35.736	-4.37929	-35.8330435178501	-999	14Rd	R	depth	fusiform
14Rd5	36.2032	-6.61581	-32.2029758146531	-999	14Rd	R	depth	fusiform
14Rd6	35.9624	-6.83791	-27.8306263764658	-999	14Rd	R	depth	fusiform
14Rd7	35.9621	-5.67494	-22.5283532765605	-999	14Rd	R	depth	insula
14Rd8	35.4987	-5.82116	-18.2408481994853	-999	14Rd	R	depth	insula
