name	x	y	z	size	group	hemisphere	type	ind.region
LB1	-27.0985	-17.5449	-15.3178015219991	6.184	LB	L	depth	insula
LB2	-32.229	-17.8134	-17.3030519642569	6.184	LB	L	depth	insula
LB3	-37.1236	-17.2805	-17.4840032289052	6.184	LB	L	depth	insula
LB4	-41.345	-18.0409	-19.5106895025209	6.184	LB	L	depth	fusiform
LB5	-45.4744	-18.0753	-19.4496657747222	6.184	LB	L	depth	fusiform
LB6	-49.6461	-16.8545	-17.5504167335837	6.184	LB	L	depth	middletemporal
LB7	-55.7328	-17.2456	-15.5162731307888	6.184	LB	L	depth	middletemporal
LB8	-62.3923	-18.2194	-15.420235612416	6.184	LB	L	depth	middletemporal
LB9	-67.1312	-19.9916	-15.5613781255776	6.184	LB	L	depth	middletemporal
LB10	-71.1779	-20.7651	-15.556870694506	6.184	LB	L	depth	middletemporal
LI1	-19.8968	1.05078	-31.8749364669144	6.184	LI	L	depth	insula
LI2	-24.1601	2.22487	-32.8323181904932	6.184	LI	L	depth	entorhinal
LI3	-29.0815	3.00599	-32.8392320907306	6.184	LI	L	depth	entorhinal
LI4	-34.1419	2.8401	-34.843936270419	6.184	LI	L	depth	fusiform
LI5	-39.6186	3.20785	-35.4225178840298	6.184	LI	L	depth	fusiform
LI6	-43.7071	3.07355	-33.5299489765132	6.184	LI	L	depth	fusiform
LI7	-48.2958	1.88249	-31.3620464894942	6.184	LI	L	depth	inferiortemporal
LI8	-53.6492	1.85966	-32.1015419867576	6.184	LI	L	depth	inferiortemporal
LI9	-59.0429	3.15459	-32.5632636276245	6.184	LI	L	depth	middletemporal
LI10	-62.7593	3.89533	-31.3885553193074	6.184	LI	L	depth	middletemporal
LA1	-20.3721	1.27561	-19.5691304779401	6.184	LA	L	depth	insula
LA2	-25.3392	1.03876	-20.8657026416331	6.184	LA	L	depth	insula
LA3	-30.5225	0.522403	-22.411485140674	6.184	LA	L	depth	insula
LA4	-36.5722	0.935012	-22.7029888174542	6.184	LA	L	depth	insula
LA5	-40.6804	0.219808	-23.7706856085777	6.184	LA	L	depth	superiortemporal
LA6	-43.8386	-1.09067	-25.4664459089041	6.184	LA	L	depth	superiortemporal
LA7	-47.8598	-2.18537	-25.2136230785454	6.184	LA	L	depth	middletemporal
LA8	-53.0623	-3.89818	-27.2559557903992	6.184	LA	L	depth	middletemporal
LA9	-58.9336	-4.58314	-27.0139626215538	6.184	LA	L	depth	middletemporal
LA10	-63.5703	-4.17967	-26.2486867090054	6.184	LA	L	depth	middletemporal
LT1	-41.0033	3.44107	-9.75029547757903	6.184	LT	L	depth	insula
LT2	-44.8383	3.91524	-8.8131476224733	6.184	LT	L	depth	insula
LT3	-47.9174	3.26396	-9.27507838830219	6.184	LT	L	depth	superiortemporal
LT4	-53.0058	2.42553	-10.0830408990722	6.184	LT	L	depth	superiortemporal
LT5	-56.3847	2.33943	-10.7579064920706	6.184	LT	L	depth	superiortemporal
LT6	-59.0447	2.3395	-10.3786981189159	6.184	LT	L	depth	superiortemporal
LT7	-61.3442	2.70176	-10.356962153549	6.184	LT	L	depth	superiortemporal
LT8	-63.1057	2.34489	-10.431288733601	6.184	LT	L	depth	superiortemporal
LT9	-65.3612	2.82444	-10.4612903210649	6.184	LT	L	depth	middletemporal
LT10	-66.2262	1.21361	-11.4497838673762	6.184	LT	L	depth	middletemporal
LC1	-26.8877	-34.608	-8.80874462197923	5.024	LC	L	depth	insula
LC2	-30.0918	-35.0158	-10.1711892984008	5.024	LC	L	depth	insula
