name	x	y	z	size	group	hemisphere	type	ind.region
LA1	-9.1779	-0.100252	-18.327448184908	5.024	LA	L	depth	insula
LA2	-13.9273	0.208901	-19.6689930048202	5.024	LA	L	depth	insula
LA3	-17.0926	1.15992	-19.5636885454065	5.024	LA	L	depth	insula
LA4	-19.867	2.56872	-19.873999403264	5.024	LA	L	depth	insula
LA5	-22.9272	3.49888	-20.1281013053089	5.024	LA	L	depth	insula
LA6	-26.2695	4.28117	-20.3216873130266	5.024	LA	L	depth	insula
LA7	-29.5199	5.13066	-21.9046730328248	5.024	LA	L	depth	insula
LA8	-33.4096	5.47859	-22.0648168792753	5.024	LA	L	depth	insula
LA9	-37.5341	6.34967	-22.395891051409	5.024	LA	L	depth	insula
LA10	-41.1908	7.80916	-22.3937690965447	5.024	LA	L	depth	superiortemporal
LA11	-45.6689	9.51159	-21.7796313838539	5.024	LA	L	depth	superiortemporal
LA12	-49.556	11.5253	-21.4282752875398	5.024	LA	L	depth	superiortemporal
LB1	-15.6206	-7.87207	-21.4754869329107	5.024	LB	L	depth	insula
LB2	-19.9239	-6.85685	-21.0078006054352	5.024	LB	L	depth	insula
LB3	-23.6235	-6.66946	-21.7921210231655	5.024	LB	L	depth	insula
LB4	-27.2712	-6.25085	-22.7085816467638	5.024	LB	L	depth	insula
LB5	-32.1594	-5.67759	-23.9399749011908	5.024	LB	L	depth	insula
LB6	-37.5506	-5.25496	-25.8031459087555	5.024	LB	L	depth	insula
LB7	-40.9318	-6.49611	-27.1057891272603	5.024	LB	L	depth	insula
LB8	-43.3348	-4.82436	-23.7350660623544	5.024	LB	L	depth	inferiortemporal
LB9	-46.9172	-2.77913	-20.7536314759056	5.024	LB	L	depth	middletemporal
LB10	-50.4218	-1.73735	-19.253795178361	5.024	LB	L	depth	middletemporal
LB11	-55.7752	-1.6925	-19.1087933273035	5.024	LB	L	depth	middletemporal
LB12	-60.1487	-1.82158	-19.4554265998115	5.024	LB	L	depth	middletemporal
LC1	-22.6317	-16.2673	-16.491500614691	5.024	LC	L	depth	insula
LC2	-26.7591	-16.1441	-17.5409050779032	5.024	LC	L	depth	insula
LC3	-30.698	-16.4884	-18.428406990344	5.024	LC	L	depth	insula
LC4	-34.8066	-16.4949	-19.15522668263	5.024	LC	L	depth	insula
LC5	-39.2967	-16.7671	-17.9613265613464	5.024	LC	L	depth	insula
LC6	-43.0353	-16.6671	-18.2858406092568	5.024	LC	L	depth	insula
LC7	-46.3898	-16.7613	-17.9659083133124	5.024	LC	L	depth	superiortemporal
LC8	-50.0173	-16.0361	-17.3395626409323	5.024	LC	L	depth	middletemporal
LC9	-54.4732	-15.6602	-16.9160108060322	5.024	LC	L	depth	middletemporal
LC10	-59.4958	-16.114	-17.2937784144268	5.024	LC	L	depth	middletemporal
LC11	-64.5835	-16.6698	-17.9805762454026	5.024	LC	L	depth	middletemporal
LC12	-68.1857	-16.7432	-15.672630332549	5.024	LC	L	depth	middletemporal
LD1	-25.2086	-26.3468	-8.85663630567727	5.024	LD	L	depth	insula
LD2	-28.9255	-27.377	-8.94397496895669	5.024	LD	L	depth	insula
LD3	-32.235	-28.7192	-9.49511100135204	5.024	LD	L	depth	insula
LD4	-36.7576	-29.4744	-8.61879321155193	5.024	LD	L	depth	insula
LD5	-40.6941	-30.8628	-9.59500189260526	5.024	LD	L	depth	insula
LD6	-43.5738	-30.8753	-10.0900438486784	5.024	LD	L	depth	insula
LD7	-46.8194	-30.9408	-9.88101410793492	5.024	LD	L	depth	superiortemporal
LD8	-50.1761	-30.4686	-9.33595204739471	5.024	LD	L	depth	middletemporal
LD9	-53.0645	-31.9179	-10.6324624072747	5.024	LD	L	depth	middletemporal
LD10	-56.776	-33.1135	-12.4351596765642	5.024	LD	L	depth	middletemporal
LD11	-61.782	-34.1933	-10.5193150007425	5.024	LD	L	depth	middletemporal
LD12	-66.3689	-35.3386	-9.22560732541076	5.024	LD	L	depth	middletemporal
LP1	-23.027	19.1361	-38.5928130531532	5.024	LP	L	depth	temporalpole
LP2	-26.3298	18.7754	-38.1647636685145	5.024	LP	L	depth	temporalpole
LP3	-29.2286	18.5289	-37.3021588171988	5.024	LP	L	depth	temporalpole
LP4	-31.651	19.4991	-33.2833416724562	5.024	LP	L	depth	temporalpole
