name	x	y	z	size	group	hemisphere	type	ind.region
RC1	31.5652	-24.9887	-7.52392040881296	0.86	RC	R	depth	entorhinal
RC2	36.2948	-23.7165	-9.10143999752873	0.86	RC	R	depth	fusiform
RC3	40.4017	-21.8682	-9.88276283936547	0.86	RC	R	depth	fusiform
RC4	43.7918	-20.3525	-11.0167259132798	0.86	RC	R	depth	inferiortemporal
RC5	47.6354	-19.5074	-12.1286301296789	0.86	RC	R	depth	inferiortemporal
RC6	54.857	-19.3551	-10.7235194901577	0.86	RC	R	depth	inferiortemporal
RC7	61.8394	-21.173	-12.2655305936816	0.86	RC	R	depth	inferiortemporal
RC8	67.003	-22.0625	-14.3236272077755	0.86	RC	R	depth	inferiortemporal
RC9	70.7455	-21.9288	-15.5530959941136	0.86	RC	R	depth	middletemporal
RC10	73.6645	-22.3385	-17.1505940259486	0.86	RC	R	depth	middletemporal
RT1	44.0094	-12.9624	3.86653537782102	0.86	RT	R	depth	middletemporal
RT2	47.301	-12.478	3.74557031288822	0.86	RT	R	depth	middletemporal
RT3	51.1482	-11.8077	4.35675000520394	0.86	RT	R	depth	middletemporal
RT4	54.6837	-10.744	4.46971407375694	0.86	RT	R	depth	middletemporal
RT5	57.0976	-10.2901	4.53017248059497	0.86	RT	R	depth	middletemporal
RT6	59.2754	-10.1028	4.5897331234727	0.86	RT	R	depth	middletemporal
RT7	61.6224	-9.90609	3.84387284412465	0.86	RT	R	depth	middletemporal
RT8	64.0653	-9.1042	3.07962081700621	0.86	RT	R	depth	middletemporal
RT9	67.4832	-8.5693	2.04681105240675	0.86	RT	R	depth	middletemporal
RT10	70.4606	-8.59115	1.63891923748008	0.86	RT	R	depth	middletemporal
RF1	22.162	-37.8864	-12.4304687929199	0.86	RF	R	depth	fusiform
RF2	26.7181	-39.3456	-12.9153301925656	0.86	RF	R	depth	fusiform
RF3	29.9138	-40.7894	-13.4674353160866	0.86	RF	R	depth	fusiform
RF4	33.906	-41.9329	-14.3282556873041	0.86	RF	R	depth	fusiform
RF5	38.8964	-43.0442	-16.677054611856	0.86	RF	R	depth	fusiform
RF6	45.2894	-44.8456	-16.3792265183945	0.86	RF	R	depth	inferiortemporal
RF7	50.1454	-46.0499	-16.1944908971249	0.86	RF	R	depth	inferiortemporal
RF8	54.6195	-48.0742	-15.4915162240946	0.86	RF	R	depth	inferiortemporal
RF9	60.9112	-49.5365	-16.0124335354612	0.86	RF	R	depth	inferiortemporal
RF10	67.7295	-50.3153	-16.3513133539563	0.86	RF	R	depth	inferiortemporal
RO1	7.13609	33.2949	-24.7287488196672	0.86	RO	R	depth	medialorbitofrontal
RO2	13.0697	34.046	-24.8764241254768	0.86	RO	R	depth	lateralorbitofrontal
RO3	17.9625	34.6117	-25.6235272661434	0.86	RO	R	depth	lateralorbitofrontal
RO4	23.203	34.5541	-26.0473526471877	0.86	RO	R	depth	lateralorbitofrontal
RO5	27.6428	34.69	-25.8152437548733	0.86	RO	R	depth	insula
RO6	32.3885	33.1675	-23.2653896949112	0.86	RO	R	depth	insula
RO7	36.9465	33.0088	-21.3244539116405	0.86	RO	R	depth	insula
RO8	43.4054	33.8409	-19.2131662521382	0.86	RO	R	depth	lateralorbitofrontal
RO9	49.5612	34.5358	-16.210912229129	0.86	RO	R	depth	lateralorbitofrontal
RO10	55.5966	35.0486	-14.8260029012517	0.86	RO	R	depth	lateralorbitofrontal
RQ1	4.97301	43.0266	14.8494769378176	0.86	RQ	R	depth	rostralanteriorcingulate
RQ2	7.43573	44.5846	17.2563615767568	0.86	RQ	R	depth	superiorfrontal
RQ3	11.0461	44.58	18.9159242121839	0.86	RQ	R	depth	superiorfrontal
RQ4	15.0422	43.6956	20.4310139342093	0.86	RQ	R	depth	superiorfrontal
RQ5	19.2147	43.1796	23.0905630347634	0.86	RQ	R	depth	rostralmiddlefrontal
RQ6	24.5002	42.7998	25.7850476579059	0.86	RQ	R	depth	rostralmiddlefrontal
RQ7	27.9362	43.6514	28.0924892239744	0.86	RQ	R	depth	rostralmiddlefrontal
RQ8	31.4274	44.9976	30.8007037854805	0.86	RQ	R	depth	rostralmiddlefrontal
RQ9	34.5869	46.0118	32.3266685492909	0.86	RQ	R	depth	rostralmiddlefrontal
RQ10	38.0154	46.9501	33.6804994861968	0.86	RQ	R	depth	rostralmiddlefrontal
RY1	41.0566	19.9056	-23.222369327832	0.8	RY	R	depth	temporalpole
RY2	39.4383	17.5305	-19.4415617654999	0.8	RY	R	depth	temporalpole
RY3	36.9469	16.0181	-10.9176584612035	0.8	RY	R	depth	superiortemporal
RY4	35.8173	17.338	-5.21971534253568	0.8	RY	R	depth	superiortemporal
RY5	35.9565	18.7263	0.659663388375308	0.8	RY	R	depth	superiortemporal
RY6	34.0312	19.1071	6.65271571428692	0.8	RY	R	depth	insula
