name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
LA1	SEEG	V	n/a	n/a	LA	2000	depth	n/a
LA2	SEEG	V	n/a	n/a	LA	2000	depth	n/a
LA3	SEEG	V	n/a	n/a	LA	2000	depth	n/a
LA4	SEEG	V	n/a	n/a	LA	2000	depth	n/a
LA5	SEEG	V	n/a	n/a	LA	2000	depth	n/a
LA6	SEEG	V	n/a	n/a	LA	2000	depth	n/a
LA7	SEEG	V	n/a	n/a	LA	2000	depth	n/a
LA8	SEEG	V	n/a	n/a	LA	2000	depth	n/a
LA9	SEEG	V	n/a	n/a	LA	2000	depth	n/a
LA10	SEEG	V	n/a	n/a	LA	2000	depth	n/a
LA11	SEEG	V	n/a	n/a	LA	2000	depth	n/a
LA12	SEEG	V	n/a	n/a	LA	2000	depth	n/a
LB1	SEEG	V	n/a	n/a	LB	2000	depth	n/a
LB2	SEEG	V	n/a	n/a	LB	2000	depth	n/a
LB3	SEEG	V	n/a	n/a	LB	2000	depth	n/a
LB4	SEEG	V	n/a	n/a	LB	2000	depth	n/a
LB5	SEEG	V	n/a	n/a	LB	2000	depth	n/a
LB6	SEEG	V	n/a	n/a	LB	2000	depth	n/a
LB7	SEEG	V	n/a	n/a	LB	2000	depth	n/a
LB8	SEEG	V	n/a	n/a	LB	2000	depth	n/a
LB9	SEEG	V	n/a	n/a	LB	2000	depth	n/a
LB10	SEEG	V	n/a	n/a	LB	2000	depth	n/a
LQ1	SEEG	V	n/a	n/a	LQ	2000	depth	n/a
LQ2	SEEG	V	n/a	n/a	LQ	2000	depth	n/a
LQ3	SEEG	V	n/a	n/a	LQ	2000	depth	n/a
LQ4	SEEG	V	n/a	n/a	LQ	2000	depth	n/a
LQ5	SEEG	V	n/a	n/a	LQ	2000	depth	n/a
LQ6	SEEG	V	n/a	n/a	LQ	2000	depth	n/a
LQ7	SEEG	V	n/a	n/a	LQ	2000	depth	n/a
LQ8	SEEG	V	n/a	n/a	LQ	2000	depth	n/a
LQ9	SEEG	V	n/a	n/a	LQ	2000	depth	n/a
LQ10	SEEG	V	n/a	n/a	LQ	2000	depth	n/a
LQ11	SEEG	V	n/a	n/a	LQ	2000	depth	n/a
LQ12	SEEG	V	n/a	n/a	LQ	2000	depth	n/a
LU1	SEEG	V	n/a	n/a	LU	2000	depth	n/a
LU2	SEEG	V	n/a	n/a	LU	2000	depth	n/a
LU3	SEEG	V	n/a	n/a	LU	2000	depth	n/a
LU4	SEEG	V	n/a	n/a	LU	2000	depth	n/a
LU5	SEEG	V	n/a	n/a	LU	2000	depth	n/a
LU6	SEEG	V	n/a	n/a	LU	2000	depth	n/a
LU7	SEEG	V	n/a	n/a	LU	2000	depth	n/a
LU8	SEEG	V	n/a	n/a	LU	2000	depth	n/a
LU9	SEEG	V	n/a	n/a	LU	2000	depth	n/a
LU10	SEEG	V	n/a	n/a	LU	2000	depth	n/a
LU11	SEEG	V	n/a	n/a	LU	2000	depth	n/a
LU12	SEEG	V	n/a	n/a	LU	2000	depth	n/a
LL1	SEEG	V	n/a	n/a	LL	2000	depth	n/a
LL2	SEEG	V	n/a	n/a	LL	2000	depth	n/a
LL3	SEEG	V	n/a	n/a	LL	2000	depth	n/a
LL4	SEEG	V	n/a	n/a	LL	2000	depth	n/a
LL5	SEEG	V	n/a	n/a	LL	2000	depth	n/a
LL6	SEEG	V	n/a	n/a	LL	2000	depth	n/a
LL7	SEEG	V	n/a	n/a	LL	2000	depth	n/a
LL8	SEEG	V	n/a	n/a	LL	2000	depth	n/a
LL9	SEEG	V	n/a	n/a	LL	2000	depth	n/a
LL10	SEEG	V	n/a	n/a	LL	2000	depth	n/a
LL11	SEEG	V	n/a	n/a	LL	2000	depth	n/a
LL12	SEEG	V	n/a	n/a	LL	2000	depth	n/a
LL13	SEEG	V	n/a	n/a	LL	2000	depth	n/a
LL14	SEEG	V	n/a	n/a	LL	2000	depth	n/a
LL15	SEEG	V	n/a	n/a	LL	2000	depth	n/a
LL16	SEEG	V	n/a	n/a	LL	2000	depth	n/a
LL17	SEEG	V	n/a	n/a	LL	2000	depth	n/a
LL18	SEEG	V	n/a	n/a	LL	2000	depth	n/a
LBA1	SEEG	V	n/a	n/a	LBA	2000	depth	n/a
LBA2	SEEG	V	n/a	n/a	LBA	2000	depth	n/a
LBA3	SEEG	V	n/a	n/a	LBA	2000	depth	n/a
LBA4	SEEG	V	n/a	n/a	LBA	2000	depth	n/a
LBA5	SEEG	V	n/a	n/a	LBA	2000	depth	n/a
LOP1	SEEG	V	n/a	n/a	LOP	2000	depth	n/a
LOP2	SEEG	V	n/a	n/a	LOP	2000	depth	n/a
LOP3	SEEG	V	n/a	n/a	LOP	2000	depth	n/a
LOP4	SEEG	V	n/a	n/a	LOP	2000	depth	n/a
LOP5	SEEG	V	n/a	n/a	LOP	2000	depth	n/a
LOP6	SEEG	V	n/a	n/a	LOP	2000	depth	n/a
LOP7	SEEG	V	n/a	n/a	LOP	2000	depth	n/a
LOP8	SEEG	V	n/a	n/a	LOP	2000	depth	n/a
LOP9	SEEG	V	n/a	n/a	LOP	2000	depth	n/a
LOP10	SEEG	V	n/a	n/a	LOP	2000	depth	n/a
LOP11	SEEG	V	n/a	n/a	LOP	2000	depth	n/a
LOP12	SEEG	V	n/a	n/a	LOP	2000	depth	n/a
LOP13	SEEG	V	n/a	n/a	LOP	2000	depth	n/a
LOP14	SEEG	V	n/a	n/a	LOP	2000	depth	n/a
LOP15	SEEG	V	n/a	n/a	LOP	2000	depth	n/a
LWA1	SEEG	V	n/a	n/a	LWA	2000	depth	n/a
LWA2	SEEG	V	n/a	n/a	LWA	2000	depth	n/a
LWA3	SEEG	V	n/a	n/a	LWA	2000	depth	n/a
LWA4	SEEG	V	n/a	n/a	LWA	2000	depth	n/a
LWA5	SEEG	V	n/a	n/a	LWA	2000	depth	n/a
LWA6	SEEG	V	n/a	n/a	LWA	2000	depth	n/a
LWA7	SEEG	V	n/a	n/a	LWA	2000	depth	n/a
LWA8	SEEG	V	n/a	n/a	LWA	2000	depth	n/a
LOA1	SEEG	V	n/a	n/a	LOA	2000	depth	n/a
LOA2	SEEG	V	n/a	n/a	LOA	2000	depth	n/a
LOA3	SEEG	V	n/a	n/a	LOA	2000	depth	n/a
LOA4	SEEG	V	n/a	n/a	LOA	2000	depth	n/a
LOA5	SEEG	V	n/a	n/a	LOA	2000	depth	n/a
LPP1	SEEG	V	n/a	n/a	LPP	2000	depth	n/a
LPP2	SEEG	V	n/a	n/a	LPP	2000	depth	n/a
LPP3	SEEG	V	n/a	n/a	LPP	2000	depth	n/a
LPP4	SEEG	V	n/a	n/a	LPP	2000	depth	n/a
LPP5	SEEG	V	n/a	n/a	LPP	2000	depth	n/a
LPP6	SEEG	V	n/a	n/a	LPP	2000	depth	n/a
LPP7	SEEG	V	n/a	n/a	LPP	2000	depth	n/a
LPP8	SEEG	V	n/a	n/a	LPP	2000	depth	n/a
LPA1	SEEG	V	n/a	n/a	LPA	2000	depth	n/a
LPA2	SEEG	V	n/a	n/a	LPA	2000	depth	n/a
LPA3	SEEG	V	n/a	n/a	LPA	2000	depth	n/a
LPA4	SEEG	V	n/a	n/a	LPA	2000	depth	n/a
LPA5	SEEG	V	n/a	n/a	LPA	2000	depth	n/a
LPA6	SEEG	V	n/a	n/a	LPA	2000	depth	n/a
LPA7	SEEG	V	n/a	n/a	LPA	2000	depth	n/a
LPA8	SEEG	V	n/a	n/a	LPA	2000	depth	n/a
LFP1	SEEG	V	n/a	n/a	LFP	2000	depth	n/a
LFP2	SEEG	V	n/a	n/a	LFP	2000	depth	n/a
LFP3	SEEG	V	n/a	n/a	LFP	2000	depth	n/a
LFP4	SEEG	V	n/a	n/a	LFP	2000	depth	n/a
LFP5	SEEG	V	n/a	n/a	LFP	2000	depth	n/a
LFP6	SEEG	V	n/a	n/a	LFP	2000	depth	n/a
LFP7	SEEG	V	n/a	n/a	LFP	2000	depth	n/a
LFP8	SEEG	V	n/a	n/a	LFP	2000	depth	n/a
