name	x	y	z	size	group	hemisphere	type	ind.region
LA1	-19.5999	2.66556	-24.38323735091	5.024	LA	L	depth	insula
LA2	-22.8542	3.47025	-24.6453240514924	5.024	LA	L	depth	insula
LA3	-26.541	3.70989	-24.3261909225745	5.024	LA	L	depth	insula
LA4	-29.9145	3.83713	-25.0041721191141	5.024	LA	L	depth	insula
LA5	-34.2298	3.82393	-25.659219433429	5.024	LA	L	depth	entorhinal
LA6	-37.6002	5.10207	-24.6140272386699	5.024	LA	L	depth	superiortemporal
LA7	-41.1629	6.59393	-23.8510499086037	5.024	LA	L	depth	superiortemporal
LA8	-44.8397	8.32429	-22.7556814936509	5.024	LA	L	depth	superiortemporal
LA9	-47.8907	10.1586	-22.6928113316053	5.024	LA	L	depth	superiortemporal
LA10	-51.6448	11.7021	-21.5148888645053	5.024	LA	L	depth	superiortemporal
LA11	-54.8779	13.1944	-21.3625267123784	5.024	LA	L	depth	superiortemporal
LA12	-57.9264	13.6938	-20.434533948864	5.024	LA	L	depth	superiortemporal
LB1	-30.8548	-10.2871	-23.7933527416509	5.024	LB	L	depth	insula
LB2	-34.536	-9.3742	-23.0386427456939	5.024	LB	L	depth	insula
LB3	-37.6969	-7.32086	-23.1971708539188	5.024	LB	L	depth	insula
LB4	-41.433	-5.30874	-21.6076929932949	5.024	LB	L	depth	insula
LB5	-44.2797	-3.93956	-21.9029783142556	5.024	LB	L	depth	insula
LB6	-48.3157	-2.0581	-20.7591614691605	5.024	LB	L	depth	superiortemporal
LB7	-51.7786	-0.139725	-20.7842832224956	5.024	LB	L	depth	middletemporal
LB8	-55.9687	0.757183	-20.5008241131925	5.024	LB	L	depth	middletemporal
LB9	-58.7358	2.56411	-20.5420853555859	5.024	LB	L	depth	middletemporal
LB10	-62.1125	2.63142	-20.6569305095171	5.024	LB	L	depth	middletemporal
LQ1	-36.9242	-13.4698	-32.1744775396614	5.024	LQ	L	depth	parahippocampal
LQ2	-38.1021	-14.1197	-30.5474939426782	5.024	LQ	L	depth	parahippocampal
LQ3	-40.4808	-13.8365	-26.4788689606093	5.024	LQ	L	depth	inferiortemporal
LQ4	-44.4608	-14.3715	-23.716478576622	5.024	LQ	L	depth	inferiortemporal
LQ5	-47.7022	-14.9491	-22.1434722332135	5.024	LQ	L	depth	inferiortemporal
LQ6	-50.923	-15.1124	-19.5490991003399	5.024	LQ	L	depth	superiortemporal
LQ7	-55.6552	-15.1606	-18.1680632091034	5.024	LQ	L	depth	middletemporal
LQ8	-58.7563	-15.4144	-17.6978336918124	5.024	LQ	L	depth	middletemporal
LQ9	-63.0963	-15.2446	-15.4915900939605	5.024	LQ	L	depth	middletemporal
LQ10	-65.5212	-15.2667	-14.2451769304413	5.024	LQ	L	depth	middletemporal
LQ11	-68.4616	-15.6299	-12.2845379937656	5.024	LQ	L	depth	middletemporal
LQ12	-69.6365	-15.1788	-9.04668051960224	5.024	LQ	L	depth	middletemporal
LU1	-5.69129	-11.2273	32.157322361508	5.024	LU	L	depth	caudalanteriorcingulate
LU2	-9.60354	-10.1214	32.9016687107525	5.024	LU	L	depth	caudalanteriorcingulate
LU3	-12.6108	-8.47798	33.2765570302168	5.024	LU	L	depth	caudalanteriorcingulate
LU4	-16.2537	-7.37896	33.468118648715	5.024	LU	L	depth	superiorfrontal
LU5	-19.9832	-6.47677	33.6332122264918	5.024	LU	L	depth	superiorfrontal
LU6	-23.5452	-5.16353	33.8615859027841	5.024	LU	L	depth	rostralmiddlefrontal
LU7	-27.0	-4.34707	32.5117114119787	5.024	LU	L	depth	rostralmiddlefrontal
LU8	-29.6975	-3.54022	32.7257814395645	5.024	LU	L	depth	rostralmiddlefrontal
LU9	-32.5626	-2.76088	32.4461234705398	5.024	LU	L	depth	rostralmiddlefrontal
LU10	-36.5338	-0.841734	32.356825060833	5.024	LU	L	depth	rostralmiddlefrontal
LU11	-41.88	2.83844	33.021176632611	5.024	LU	L	depth	rostralmiddlefrontal
LU12	-46.7832	3.69218	32.6371459808486	5.024	LU	L	depth	parsopercularis
LL1	-34.2985	9.78953	-30.002060004394	5.024	LL	L	depth	temporalpole
LL2	-34.1263	6.79196	-28.6056972554076	5.024	LL	L	depth	temporalpole
LL3	-34.1416	2.90244	-25.6689669401766	5.024	LL	L	depth	insula
LL4	-34.0663	0.0715239	-23.9482503444021	5.024	LL	L	depth	insula
LL5	-33.0943	-2.83662	-22.0520161066168	5.024	LL	L	depth	insula
LL6	-32.4675	-5.85097	-20.1909429112423	5.024	LL	L	depth	insula
LL7	-32.4659	-9.14169	-16.9360334091533	5.024	LL	L	depth	insula
LL8	-32.286	-12.98	-15.7676535664933	5.024	LL	L	depth	insula
LL9	-31.4434	-15.6865	-12.8147666018014	5.024	LL	L	depth	insula
LL10	-30.5315	-19.2054	-11.1874493526258	5.024	LL	L	depth	insula
LL11	-30.1627	-22.0691	-8.32109807524825	5.024	LL	L	depth	insula
LL12	-29.6227	-25.0414	-6.97485312046125	5.024	LL	L	depth	insula
LL13	-29.1316	-28.0941	-5.36999223988782	5.024	LL	L	depth	insula
LL14	-28.8692	-31.117	-2.03205516508977	5.024	LL	L	depth	insula
LL15	-28.8501	-33.8654	1.39237139165955	5.024	LL	L	depth	insula
LL16	-29.3042	-36.4096	3.42233567908919	5.024	LL	L	depth	insula
LL17	-29.2825	-38.4345	5.97099738858881	5.024	LL	L	depth	insula
LL18	-29.6726	-40.1076	10.5080912138316	5.024	LL	L	depth	insula
LBA1	-42.9958	19.7274	16.2388444205253	5.024	LBA	L	depth	parstriangularis
