name	x	y	z	size	group	hemisphere	type	ind.region
A-1	12.6806	1.04148	-23.3154815312118	-999	A	R	depth	insula
A-2	16.4255	0.864616	-23.5818183967481	-999	A	R	depth	insula
A-3	19.7314	0.111207	-24.2647999162021	-999	A	R	depth	insula
A-4	23.0134	-0.0432961	-25.4191883858275	-999	A	R	depth	insula
A-5	26.5204	-0.583631	-24.879082586417	-999	A	R	depth	insula
A-6	30.0702	-0.0024946	-23.984271045383	-999	A	R	depth	insula
A-7	33.6173	0.323269	-23.1953158123034	-999	A	R	depth	insula
A-8	38.7198	0.196162	-22.687369423649	-999	A	R	depth	superiortemporal
A-9	43.0178	-0.271184	-23.3798717418625	-999	A	R	depth	superiortemporal
A-10	46.7231	0.0591896	-22.7014474389673	-999	A	R	depth	superiortemporal
A-11	50.2229	0.307899	-21.7196918286232	-999	A	R	depth	middletemporal
A-12	53.4368	-0.260545	-20.9646583391489	-999	A	R	depth	middletemporal
A-13	59.1923	-1.11878	-22.4862899387583	-999	A	R	depth	middletemporal
A-14	63.7415	-1.48512	-23.2982040185912	-999	A	R	depth	middletemporal
A-15	66.6841	-1.09531	-23.1424483003779	-999	A	R	depth	middletemporal
B-1	16.2306	-10.2827	-19.2949927247459	-999	B	R	depth	insula
B-2	19.9024	-10.666	-20.4767983459657	-999	B	R	depth	insula
B-3	22.9914	-10.5278	-20.6702410772805	-999	B	R	depth	insula
B-4	26.8689	-10.3488	-20.4553028918357	-999	B	R	depth	insula
B-5	30.928	-10.7659	-21.393298607907	-999	B	R	depth	insula
B-6	34.9764	-11.5912	-21.9678926952767	-999	B	R	depth	insula
B-7	38.491	-12.7684	-22.7369953333999	-999	B	R	depth	insula
B-8	41.6945	-13.1889	-22.1114038563371	-999	B	R	depth	inferiortemporal
B-9	45.1355	-13.1671	-21.1973221580635	-999	B	R	depth	middletemporal
B-10	49.3561	-13.6433	-21.0494343580634	-999	B	R	depth	middletemporal
B-11	53.7476	-14.1998	-21.1864060355866	-999	B	R	depth	middletemporal
B-12	57.83	-14.7507	-21.7973183086853	-999	B	R	depth	middletemporal
B-13	61.4056	-15.5721	-21.6536677446168	-999	B	R	depth	middletemporal
B-14	65.0414	-16.1943	-20.6440512922572	-999	B	R	depth	middletemporal
B-15	69.7472	-17.3738	-19.9047930457847	-999	B	R	depth	middletemporal
C-1	28.5597	-20.5223	-19.0705016659673	-999	C	R	depth	insula
C-2	33.6584	-21.0419	-19.0773402968698	-999	C	R	depth	insula
C-3	38.686	-22.5804	-19.7394687912715	-999	C	R	depth	fusiform
C-4	43.3562	-23.6134	-19.9315287956817	-999	C	R	depth	inferiortemporal
C-5	46.8679	-25.3671	-18.3641344435888	-999	C	R	depth	inferiortemporal
C-6	51.6296	-27.2272	-19.9619644936508	-999	C	R	depth	inferiortemporal
C-7	58.6032	-28.7914	-19.6024448177392	-999	C	R	depth	inferiortemporal
C-8	65.8276	-29.763	-19.3971184510597	-999	C	R	depth	inferiortemporal
D-1	21.5261	-31.471	-7.19382917516674	-999	D	R	depth	insula
D-2	25.3548	-32.1811	-6.78002398077081	-999	D	R	depth	insula
D-3	28.6473	-32.9599	-7.74839094608979	-999	D	R	depth	insula
D-4	32.1596	-33.5114	-8.18633182189206	-999	D	R	depth	insula
D-5	36.1374	-34.8588	-8.39075102115422	-999	D	R	depth	parahippocampal
D-6	39.9754	-34.6726	-9.17145554853621	-999	D	R	depth	fusiform
D-7	43.4546	-35.5922	-9.03290912050251	-999	D	R	depth	fusiform
D-8	47.0108	-36.0951	-8.71185511662336	-999	D	R	depth	superiortemporal
D-9	49.8213	-37.4735	-9.36194551937627	-999	D	R	depth	middletemporal
D-10	53.6621	-39.1835	-10.9678824807251	-999	D	R	depth	middletemporal
D-11	58.1589	-39.9734	-10.902498239441	-999	D	R	depth	middletemporal
D-12	62.629	-40.2702	-11.7244847283932	-999	D	R	depth	middletemporal
D-13	66.3676	-40.4805	-10.9737625264347	-999	D	R	depth	middletemporal
D-14	70.7329	-40.8308	-9.13520021189201	-999	D	R	depth	middletemporal
D-15	75.0878	-41.8889	-9.0439162787249	-999	D	R	depth	inferiortemporal
E-1	25.0072	4.37229	-38.1071636834238	-999	E	R	depth	entorhinal
E-2	27.4057	5.1335	-36.77966943788	-999	E	R	depth	fusiform
E-3	31.4812	6.27187	-34.040013740007	-999	E	R	depth	fusiform
E-4	37.1791	7.80751	-29.6137086556188	-999	E	R	depth	fusiform
E-5	41.2183	7.72758	-27.1189090377442	-999	E	R	depth	superiortemporal
E-6	44.5798	7.41421	-26.313560767437	-999	E	R	depth	superiortemporal
E-7	48.0405	6.42129	-24.0987394077569	-999	E	R	depth	superiortemporal
E-8	50.4513	5.87062	-22.059555647178	-999	E	R	depth	superiortemporal
E-9	52.5758	5.49878	-20.6318552223916	-999	E	R	depth	superiortemporal
E-10	55.0642	4.81532	-16.8212683746531	-999	E	R	depth	superiortemporal
E-11	57.754	4.1167	-16.0053254574959	-999	E	R	depth	middletemporal
E-12	60.9945	3.6577	-13.9350694423074	-999	E	R	depth	middletemporal
E-13	64.1942	3.83961	-11.8204669488875	-999	E	R	depth	middletemporal
E-14	67.9884	4.19646	-9.75592865019671	-999	E	R	depth	middletemporal
E-15	70.6574	4.36491	-7.70505909120906	-999	E	R	depth	middletemporal
G-1	19.1605	-1.86276	-32.5305461767689	-999	G	R	depth	entorhinal
G-2	22.3416	-2.91267	-34.0713263127035	-999	G	R	depth	entorhinal
G-3	25.5812	-3.81293	-33.8578181444467	-999	G	R	depth	entorhinal
G-4	29.9731	-3.87446	-34.8042534507429	-999	G	R	depth	fusiform
G-5	34.3527	-4.26571	-34.742999918884	-999	G	R	depth	fusiform
G-6	37.5255	-6.20444	-34.0891043340787	-999	G	R	depth	fusiform
G-7	41.1146	-6.42511	-32.9231782830868	-999	G	R	depth	inferiortemporal
G-8	44.4405	-6.93255	-33.3277880305976	-999	G	R	depth	inferiortemporal
G-9	48.3472	-7.07204	-32.9866070759901	-999	G	R	depth	inferiortemporal
G-10	52.6525	-7.39898	-32.0379416899201	-999	G	R	depth	inferiortemporal
G-11	57.6893	-7.54698	-31.7087235719598	-999	G	R	depth	inferiortemporal
G-12	60.4769	-8.59316	-31.1738835184258	-999	G	R	depth	middletemporal
H-1	5.01824	27.7971	-18.5856288996543	-999	H	R	depth	medialorbitofrontal
H-2	9.22152	28.3712	-17.2576220140423	-999	H	R	depth	medialorbitofrontal
H-3	14.0	28.7891	-17.4599153187545	-999	H	R	depth	lateralorbitofrontal
H-4	18.261	28.8069	-18.3656458802916	-999	H	R	depth	lateralorbitofrontal
H-5	22.1645	28.3374	-19.1409885282338	-999	H	R	depth	lateralorbitofrontal
H-6	26.4373	27.4634	-18.084459017672	-999	H	R	depth	lateralorbitofrontal
H-7	29.0756	28.3191	-19.0418225072063	-999	H	R	depth	lateralorbitofrontal
H-8	31.4466	28.9227	-18.9501826050231	-999	H	R	depth	lateralorbitofrontal
H-9	34.367	28.6443	-16.9908606423661	-999	H	R	depth	lateralorbitofrontal
H-10	37.6817	28.4212	-16.4842034629537	-999	H	R	depth	lateralorbitofrontal
H-11	41.56	28.7015	-15.9581840733767	-999	H	R	depth	lateralorbitofrontal
H-12	45.6804	29.3284	-14.1020894356112	-999	H	R	depth	parsorbitalis
H-13	49.4816	30.2366	-13.3097781246483	-999	H	R	depth	parsorbitalis
H-14	52.9864	30.2189	-12.9109433205853	-999	H	R	depth	parsorbitalis
H-15	57.2925	30.4561	-11.9447442373595	-999	H	R	depth	parsorbitalis
I-1	2.60541	-39.1514	32.7679980279402	-999	I	R	depth	isthmuscingulate
I-2	6.91999	-39.3919	31.453792112083	-999	I	R	depth	isthmuscingulate
I-3	10.8799	-40.5465	30.5791513773358	-999	I	R	depth	precuneus
I-4	14.1612	-41.7401	29.6256523157825	-999	I	R	depth	precuneus
I-5	17.4574	-42.4341	28.9676266106464	-999	I	R	depth	precuneus
I-6	20.9967	-43.7449	27.922478496867	-999	I	R	depth	precuneus
I-7	24.7677	-44.6316	26.5310662768207	-999	I	R	depth	precuneus
I-8	29.2297	-44.8999	25.1029220260545	-999	I	R	depth	cuneus
I-9	34.0994	-44.2393	24.3220789378151	-999	I	R	depth	inferiorparietal
I-10	39.299	-44.7777	23.7111653735299	-999	I	R	depth	inferiorparietal
I-11	42.3833	-45.4918	24.086417930077	-999	I	R	depth	inferiorparietal
I-12	45.0735	-46.0557	25.2610770613997	-999	I	R	depth	inferiorparietal
I-13	47.8539	-46.2112	26.7574468289349	-999	I	R	depth	inferiorparietal
I-14	50.4174	-46.3257	28.7827628518097	-999	I	R	depth	inferiorparietal
I-15	52.7971	-46.0989	30.2597550928561	-999	I	R	depth	bankssts
I-16	56.6658	-46.7534	30.7025061163765	-999	I	R	depth	supramarginal
I-17	60.1886	-46.3295	30.2269918839027	-999	I	R	depth	supramarginal
I-18	64.7886	-45.278	30.1277978296775	-999	I	R	depth	supramarginal
A'-1	-15.7279	0.287272	-19.392224226023	-999	A	L	depth	insula
A'-2	-18.4928	-0.0699513	-19.8360004633664	-999	A	L	depth	insula
A'-3	-21.5485	0.595396	-20.2379787007618	-999	A	L	depth	insula
A'-4	-24.8255	0.483462	-20.9068864490007	-999	A	L	depth	insula
A'-5	-28.2915	0.320505	-20.4753918255832	-999	A	L	depth	insula
A'-6	-32.2915	0.48027	-20.7270111641476	-999	A	L	depth	insula
A'-7	-37.3846	0.927439	-20.6167237860201	-999	A	L	depth	insula
A'-8	-41.4578	1.554	-19.9456786834631	-999	A	L	depth	superiortemporal
A'-9	-44.2664	1.21971	-19.1072215593176	-999	A	L	depth	superiortemporal
A'-10	-47.2936	1.5959	-18.0519439245314	-999	A	L	depth	superiortemporal
A'-11	-51.5812	1.68344	-17.5410870803055	-999	A	L	depth	superiortemporal
A'-12	-56.5902	1.54683	-17.4776943525994	-999	A	L	depth	middletemporal
A'-13	-60.4882	1.1842	-17.9387682410401	-999	A	L	depth	middletemporal
A'-14	-63.6961	0.393389	-18.4080705769572	-999	A	L	depth	middletemporal
A'-15	-68.4155	0.0433221	-19.2393524489316	-999	A	L	depth	middletemporal
B'-1	-18.4285	-7.86111	-16.9397244962134	-999	B	L	depth	insula
B'-2	-22.0207	-8.88876	-16.5510917771189	-999	B	L	depth	insula
B'-3	-25.7629	-9.79047	-16.8951060863021	-999	B	L	depth	insula
B'-4	-29.9533	-11.4664	-18.0337193838716	-999	B	L	depth	insula
B'-5	-33.5301	-12.7029	-17.5646980784411	-999	B	L	depth	insula
B'-6	-37.6381	-14.1168	-17.0922579244316	-999	B	L	depth	insula
B'-7	-41.6887	-15.7302	-18.4415063677067	-999	B	L	depth	fusiform
B'-8	-43.8087	-17.0577	-18.08884926532	-999	B	L	depth	fusiform
B'-9	-46.1706	-17.8606	-18.2908999182491	-999	B	L	depth	fusiform
B'-10	-48.7514	-18.3598	-18.123836196852	-999	B	L	depth	inferiortemporal
B'-11	-51.8048	-19.0317	-16.0727831629251	-999	B	L	depth	middletemporal
B'-12	-56.1358	-19.6007	-14.9575459737495	-999	B	L	depth	middletemporal
B'-13	-59.7356	-21.2638	-16.7396255898027	-999	B	L	depth	middletemporal
B'-14	-65.0582	-23.7421	-16.172349522826	-999	B	L	depth	middletemporal
B'-15	-67.8716	-25.5542	-14.1324190200512	-999	B	L	depth	middletemporal
D'-1	-19.7572	-27.2386	-9.32085623022813	-999	D	L	depth	insula
D'-2	-22.2427	-28.3182	-9.5140781946402	-999	D	L	depth	insula
D'-3	-25.8821	-28.6869	-10.0622962225033	-999	D	L	depth	insula
D'-4	-30.0671	-29.8979	-9.45236737984239	-999	D	L	depth	insula
D'-5	-33.7965	-30.2539	-10.0442333105675	-999	D	L	depth	insula
D'-6	-37.632	-31.5202	-11.3170976856025	-999	D	L	depth	insula
D'-7	-41.4853	-32.8725	-13.3359197526919	-999	D	L	depth	fusiform
D'-8	-44.5109	-34.1765	-14.2090077113256	-999	D	L	depth	fusiform
D'-9	-47.2981	-35.3312	-13.3472470398654	-999	D	L	depth	fusiform
D'-10	-50.6684	-35.5246	-12.6867414745654	-999	D	L	depth	middletemporal
D'-11	-54.8215	-36.1809	-12.567572549576	-999	D	L	depth	middletemporal
D'-12	-59.7147	-36.0299	-11.7545113301157	-999	D	L	depth	middletemporal
D'-13	-63.4261	-37.3702	-10.8162662240059	-999	D	L	depth	middletemporal
D'-14	-67.5513	-38.2966	-10.722526500788	-999	D	L	depth	middletemporal
D'-15	-70.2433	-38.7474	-10.6782728287049	-999	D	L	depth	middletemporal
E'-1	-28.8491	13.4863	-39.8446801801054	-999	E	L	depth	temporalpole
E'-2	-32.8369	12.8419	-37.9552568937685	-999	E	L	depth	fusiform
E'-3	-36.5156	14.0297	-34.4147912542186	-999	E	L	depth	fusiform
E'-4	-38.3138	13.4384	-31.0915175189107	-999	E	L	depth	temporalpole
E'-5	-40.8331	14.1847	-29.2884795277449	-999	E	L	depth	middletemporal
E'-6	-42.8855	14.1027	-26.6451744705156	-999	E	L	depth	superiortemporal
E'-7	-45.9508	13.8577	-24.5416310611217	-999	E	L	depth	superiortemporal
E'-8	-49.2052	13.8212	-22.3304403520306	-999	E	L	depth	superiortemporal
E'-9	-53.6602	14.2454	-20.6464233931883	-999	E	L	depth	superiortemporal
E'-10	-56.1049	14.278	-19.612967285019	-999	E	L	depth	superiortemporal
E'-11	-58.9467	13.4143	-17.7480345813647	-999	E	L	depth	superiortemporal
E'-12	-62.6772	12.0604	-16.2555445428495	-999	E	L	depth	superiortemporal
G'-1	-20.7529	-0.514012	-32.2354846931205	-999	G	L	depth	entorhinal
G'-2	-23.4448	-0.846535	-32.9987814386011	-999	G	L	depth	insula
G'-3	-26.1099	-0.674256	-33.1004558501861	-999	G	L	depth	entorhinal
G'-4	-28.5636	-1.22466	-34.3334994146499	-999	G	L	depth	entorhinal
G'-5	-32.0989	-1.55248	-35.0134724903977	-999	G	L	depth	entorhinal
G'-6	-38.0432	-0.887089	-34.457578883663	-999	G	L	depth	fusiform
G'-7	-43.2851	-0.86752	-34.2141003586568	-999	G	L	depth	inferiortemporal
G'-8	-47.6036	-0.902323	-33.7866629713113	-999	G	L	depth	middletemporal
G'-9	-51.5645	1.36725	-31.4365835535287	-999	G	L	depth	middletemporal
G'-10	-54.2865	3.26158	-29.2271426330421	-999	G	L	depth	middletemporal
G'-11	-58.5837	3.33898	-29.8498365134678	-999	G	L	depth	middletemporal
G'-12	-62.8743	1.45639	-33.2560982967682	-999	G	L	depth	middletemporal
I'-1	-3.58032	-39.1289	33.2064811158492	-999	I	L	depth	isthmuscingulate
I'-2	-7.82667	-40.2648	32.3068331869395	-999	I	L	depth	isthmuscingulate
I'-3	-11.2329	-41.2918	31.8637317877228	-999	I	L	depth	isthmuscingulate
I'-4	-13.942	-42.788	32.5670201148753	-999	I	L	depth	isthmuscingulate
I'-5	-17.9174	-43.1028	31.4305733673038	-999	I	L	depth	precuneus
I'-6	-21.7804	-43.3402	30.6059827098727	-999	I	L	depth	precuneus
I'-7	-25.3926	-44.1009	30.0916194149691	-999	I	L	depth	precuneus
I'-8	-28.5205	-45.176	30.4337740852421	-999	I	L	depth	precuneus
I'-9	-31.489	-45.7195	30.4567169614163	-999	I	L	depth	inferiorparietal
I'-10	-34.3738	-46.261	30.3396643449923	-999	I	L	depth	inferiorparietal
I'-11	-37.2917	-47.4768	29.8148130305274	-999	I	L	depth	inferiorparietal
I'-12	-40.4968	-48.0754	28.7573434462831	-999	I	L	depth	inferiorparietal
I'-13	-44.0905	-49.2487	27.6275483916891	-999	I	L	depth	inferiorparietal
I'-14	-47.7253	-49.3735	27.7445808966302	-999	I	L	depth	inferiorparietal
I'-15	-52.1405	-49.0907	27.2292039379264	-999	I	L	depth	supramarginal
I'-16	-56.7526	-48.0366	27.5014652711911	-999	I	L	depth	supramarginal
I'-17	-60.9118	-48.6785	27.3227692440372	-999	I	L	depth	supramarginal
