name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
RHD4	SEEG	V	n/a	n/a	RHD	2048	depth	n/a
RHD5	SEEG	V	n/a	n/a	RHD	2048	depth	n/a
RHD6	SEEG	V	n/a	n/a	RHD	2048	depth	n/a
RHD7	SEEG	V	n/a	n/a	RHD	2048	depth	n/a
RHD8	SEEG	V	n/a	n/a	RHD	2048	depth	n/a
RHD9	SEEG	V	n/a	n/a	RHD	2048	depth	n/a
RHD10	SEEG	V	n/a	n/a	RHD	2048	depth	n/a
RHD11	SEEG	V	n/a	n/a	RHD	2048	depth	n/a
RHD12	SEEG	V	n/a	n/a	RHD	2048	depth	n/a
RHD13	SEEG	V	n/a	n/a	RHD	2048	depth	n/a
RHD14	SEEG	V	n/a	n/a	RHD	2048	depth	n/a
RSTS1	ECOG	V	n/a	n/a	RSTS	2048	strip	n/a
RSTS2	ECOG	V	n/a	n/a	RSTS	2048	strip	n/a
RSTS3	ECOG	V	n/a	n/a	RSTS	2048	strip	n/a
RSTS4	ECOG	V	n/a	n/a	RSTS	2048	strip	n/a
RSOS1	ECOG	V	n/a	n/a	RSOS	2048	strip	n/a
RSOS2	ECOG	V	n/a	n/a	RSOS	2048	strip	n/a
RSOS3	ECOG	V	n/a	n/a	RSOS	2048	strip	n/a
RSOS4	ECOG	V	n/a	n/a	RSOS	2048	strip	n/a
RSOS5	ECOG	V	n/a	n/a	RSOS	2048	strip	n/a
RSOS6	ECOG	V	n/a	n/a	RSOS	2048	strip	n/a
