name	x	y	z	size	group	hemisphere	type	ind.region
LB1	-31.8125	-14.3515	-25.1753219750155	6.184	LB	L	strip	fusiform
LB2	-35.9537	-14.9158	-24.6822819115371	6.184	LB	L	strip	fusiform
LB3	-39.6541	-15.8299	-23.5122150419844	6.184	LB	L	strip	inferiortemporal
LB4	-43.059	-16.1665	-22.5575054038298	6.184	LB	L	strip	inferiortemporal
LB5	-46.7769	-16.6393	-20.7836363024799	6.184	LB	L	strip	inferiortemporal
LB6	-48.8276	-16.9366	-19.4022625575432	6.184	LB	L	strip	inferiortemporal
LB7	-51.6435	-16.8684	-19.0499234346309	6.184	LB	L	strip	inferiortemporal
LB8	-57.8162	-16.3482	-18.9925417202753	6.184	LB	L	strip	inferiortemporal
LB9	-63.4644	-15.805	-19.4600100121402	6.184	LB	L	strip	inferiortemporal
LB10	-68.3389	-15.078	-18.9235353836401	6.184	LB	L	strip	middletemporal
LI1	-22.6652	2.0845	-37.5113553835026	6.184	LI	L	strip	entorhinal
LI2	-25.3905	1.42406	-39.4412560292751	6.184	LI	L	strip	entorhinal
LI3	-28.7086	0.570004	-40.4515679060529	6.184	LI	L	strip	fusiform
LI4	-33.603	0.726221	-41.3382059859462	6.184	LI	L	strip	fusiform
LI5	-38.2478	0.69483	-39.6224859715626	6.184	LI	L	strip	fusiform
LI6	-43.4826	1.9661	-37.389717746414	6.184	LI	L	strip	inferiortemporal
LI7	-50.049	5.8011	-31.7477990521041	6.184	LI	L	strip	inferiortemporal
LI8	-55.0095	5.2046	-32.3060335187101	6.184	LI	L	strip	inferiortemporal
LI9	-59.7344	3.58105	-33.9917688358575	6.184	LI	L	strip	inferiortemporal
LI10	-63.2699	2.577	-35.6062279705593	6.184	LI	L	strip	middletemporal
LA1	-24.6992	-1.72775	-21.5519225279545	6.184	LA	L	strip	fusiform
LA2	-30.4528	-2.10596	-24.2901766890526	6.184	LA	L	strip	fusiform
LA3	-36.397	-2.23378	-25.7147357363353	6.184	LA	L	strip	inferiortemporal
LA4	-41.19	-4.10126	-24.0709810536391	6.184	LA	L	strip	inferiortemporal
LA5	-44.9335	-5.21817	-22.7087475234674	6.184	LA	L	strip	inferiortemporal
LA6	-50.5647	-6.079	-21.6695283312253	6.184	LA	L	strip	inferiortemporal
LA7	-59.0276	-7.50806	-22.156864924797	6.184	LA	L	strip	inferiortemporal
LA8	-64.792	-7.61719	-23.4733485190948	6.184	LA	L	strip	middletemporal
LA9	-69.3312	-7.35259	-23.7562408084756	6.184	LA	L	strip	middletemporal
LA10	-74.1653	-7.78789	-24.1118386107305	6.184	LA	L	strip	middletemporal
LT1	-36.2766	-17.5196	1.01179522133467	6.184	LT	L	strip	middletemporal
LT2	-41.0718	-16.3409	1.28721412068193	6.184	LT	L	strip	middletemporal
LT3	-45.7144	-16.0288	0.324229755279045	6.184	LT	L	strip	middletemporal
LT4	-49.7927	-15.1477	0.232206613241994	6.184	LT	L	strip	middletemporal
LT5	-54.6403	-14.7398	-2.27012667134347	6.184	LT	L	strip	middletemporal
LT6	-57.8943	-14.2135	-0.137951780642489	6.184	LT	L	strip	middletemporal
LT7	-61.0727	-14.0845	1.87540620011647	6.184	LT	L	strip	middletemporal
LT8	-63.4502	-14.7938	1.73142374586801	6.184	LT	L	strip	middletemporal
LT9	-67.9722	-15.4068	2.12866270637738	6.184	LT	L	strip	middletemporal
LT10	-72.6476	-15.717	2.41448708765349	6.184	LT	L	strip	middletemporal
LF1	-20.3253	-45.0715	-7.58828111488079	6.184	LF	L	strip	fusiform
LF2	-24.7859	-47.5319	-8.0694969321445	6.184	LF	L	strip	fusiform
LF3	-29.4594	-48.3058	-7.39821391030164	6.184	LF	L	strip	fusiform
LF4	-34.1698	-49.618	-7.9606407612323	6.184	LF	L	strip	fusiform
LF5	-39.2663	-50.7092	-6.7166469417648	6.184	LF	L	strip	fusiform
LF6	-44.5995	-51.3466	-7.80718027297391	6.184	LF	L	strip	fusiform
LF7	-51.0777	-51.8025	-10.2876372267893	6.184	LF	L	strip	inferiortemporal
LF8	-57.0754	-51.6927	-10.7012847533792	6.184	LF	L	strip	inferiortemporal
LF9	-64.6701	-52.2616	-6.74033722505043	6.184	LF	L	strip	middletemporal
LF10	-70.5445	-53.6865	-4.35494885719837	6.184	LF	L	strip	middletemporal
LU1	-42.226	-41.289	17.1606949415064	6.184	LU	L	strip	supramarginal
