name	x	y	z	size	group	hemisphere	type	ind.region
A'1	-18.0485	1.55439	-18.4899246555465	5.024	A	L	depth	insula
A'2	-22.484	1.92937	-19.4018001374459	5.024	A	L	depth	insula
A'3	-26.5719	0.916593	-19.4879465777008	5.024	A	L	depth	insula
A'4	-31.3454	-0.104676	-19.8594427309103	5.024	A	L	depth	insula
A'5	-35.7609	-0.564781	-19.0743577698772	5.024	A	L	depth	insula
A'6	-38.5704	-0.644559	-19.047147241904	5.024	A	L	depth	superiortemporal
A'7	-41.5246	-0.860877	-18.4528782425374	5.024	A	L	depth	superiortemporal
A'8	-44.1178	0.0357339	-17.2733670018536	5.024	A	L	depth	superiortemporal
A'9	-47.991	0.931904	-16.1947679531464	5.024	A	L	depth	superiortemporal
A'10	-52.7315	0.995184	-15.2889172837659	5.024	A	L	depth	superiortemporal
A'11	-57.221	1.73779	-14.7487119188393	5.024	A	L	depth	superiortemporal
A'12	-61.8845	1.78526	-14.3411347775371	5.024	A	L	depth	superiortemporal
B'1	-22.362	-11.4051	-18.4852433687132	5.024	B	L	depth	insula
B'2	-26.6456	-11.6746	-19.2764632143144	5.024	B	L	depth	insula
B'3	-31.4723	-11.9631	-18.7715785275915	5.024	B	L	depth	insula
B'4	-35.1664	-12.2007	-18.328624789642	5.024	B	L	depth	insula
B'5	-38.167	-12.6466	-17.0611478783781	5.024	B	L	depth	insula
B'6	-41.8302	-12.0364	-16.08154512205	5.024	B	L	depth	insula
B'7	-45.1807	-12.862	-16.696325496229	5.024	B	L	depth	superiortemporal
B'8	-48.6998	-13.6173	-17.4620395965124	5.024	B	L	depth	middletemporal
B'9	-53.8025	-13.4523	-17.8079674911266	5.024	B	L	depth	middletemporal
B'10	-57.9687	-12.6346	-18.115716681814	5.024	B	L	depth	middletemporal
B'11	-63.391	-12.103	-17.9352085762695	5.024	B	L	depth	middletemporal
B'12	-67.6871	-13.057	-18.1117427773849	5.024	B	L	depth	middletemporal
C'1	-18.2923	-27.8603	-9.98690850296314	5.024	C	L	depth	parahippocampal
C'2	-21.5985	-28.5202	-10.8644897322759	5.024	C	L	depth	insula
C'3	-25.4509	-28.7406	-11.8322148034807	5.024	C	L	depth	insula
C'4	-29.0704	-29.19	-12.0139442418388	5.024	C	L	depth	parahippocampal
C'5	-31.8353	-29.6896	-13.2975934894276	5.024	C	L	depth	parahippocampal
C'6	-35.2246	-30.0994	-14.1093023737222	5.024	C	L	depth	parahippocampal
C'7	-39.0829	-30.2622	-13.3892718455305	5.024	C	L	depth	fusiform
C'8	-43.4014	-29.3306	-12.8595879759212	5.024	C	L	depth	inferiortemporal
C'9	-47.1624	-28.8193	-14.0532212888363	5.024	C	L	depth	inferiortemporal
C'10	-50.0645	-29.0702	-14.9441384010238	5.024	C	L	depth	inferiortemporal
C'11	-54.9762	-28.6794	-15.549329331845	5.024	C	L	depth	inferiortemporal
C'12	-63.5599	-29.0257	-17.290782637594	5.024	C	L	depth	inferiortemporal
E'1	-31.75	22.5242	-42.463508029943	5.024	E	L	depth	temporalpole
E'2	-34.4747	21.1765	-41.6971692870852	5.024	E	L	depth	temporalpole
E'3	-37.4138	20.5261	-39.0481938511149	5.024	E	L	depth	temporalpole
E'4	-40.4503	20.0592	-36.4982563388081	5.024	E	L	depth	temporalpole
E'5	-41.9966	18.9949	-31.685646174803	5.024	E	L	depth	superiortemporal
E'6	-43.7548	17.8299	-27.3374935814024	5.024	E	L	depth	superiortemporal
E'7	-47.311	16.3618	-24.846346352368	5.024	E	L	depth	superiortemporal
E'8	-50.7969	15.3573	-22.4615587596116	5.024	E	L	depth	superiortemporal
E'9	-54.8567	14.3903	-19.8283630500885	5.024	E	L	depth	superiortemporal
E'10	-56.4275	12.9105	-17.1357080255311	5.024	E	L	depth	superiortemporal
E'11	-59.1896	10.3109	-13.9521134405386	5.024	E	L	depth	superiortemporal
E'12	-62.0953	8.80228	-11.9133776708474	5.024	E	L	depth	superiortemporal
E'13	-64.5996	7.71397	-9.87316350758641	5.024	E	L	depth	superiortemporal
E'14	-66.9468	5.07704	-8.45761696241168	5.024	E	L	depth	superiortemporal
E'15	-69.2713	2.95097	-6.78218337342117	5.024	E	L	depth	superiortemporal
F'1	-32.364	12.0171	-50.9484021406872	5.024	F	L	depth	inferiortemporal
