name	x	y	z	size	group	hemisphere	type	ind.region
LA1	-18.2234	0.658806	-21.6232542204601	5.024	LA	L	depth	insula
LA2	-21.2687	0.0214646	-21.4011027925256	5.024	LA	L	depth	insula
LA3	-25.2948	-0.667529	-21.1563985882139	5.024	LA	L	depth	insula
LA4	-27.8705	-1.49423	-19.3058191216955	5.024	LA	L	depth	insula
LA5	-31.9643	-1.65328	-18.8212524633225	5.024	LA	L	depth	insula
LA6	-35.8635	-2.06854	-17.3373367243714	5.024	LA	L	depth	insula
LA7	-39.8822	-3.14109	-15.5218975362402	5.024	LA	L	depth	superiortemporal
LA8	-42.8523	-4.36935	-14.2128409980001	5.024	LA	L	depth	superiortemporal
LA9	-46.1776	-5.48093	-13.2241018700489	5.024	LA	L	depth	superiortemporal
LA10	-49.8299	-6.16196	-11.8248505029335	5.024	LA	L	depth	superiortemporal
LA11	-52.9269	-6.32523	-11.0731303174697	5.024	LA	L	depth	superiortemporal
LA12	-55.5476	-6.26309	-10.2010026170747	5.024	LA	L	depth	superiortemporal
LB1	-25.05	-11.9019	-23.8781173761681	5.024	LB	L	depth	insula
LB2	-28.749	-12.2777	-24.0455584919804	5.024	LB	L	depth	insula
LB3	-32.4046	-12.8418	-22.9651294639505	5.024	LB	L	depth	insula
LB4	-36.5628	-13.3569	-22.7025451692663	5.024	LB	L	depth	insula
LB5	-40.4606	-15.2989	-23.0687583591185	5.024	LB	L	depth	insula
LB6	-43.3632	-16.6217	-24.1889979818059	5.024	LB	L	depth	fusiform
LB7	-46.4588	-17.238	-22.3807621797054	5.024	LB	L	depth	inferiortemporal
LB8	-49.6611	-17.1732	-20.5486752298251	5.024	LB	L	depth	inferiortemporal
LB9	-53.397	-17.0823	-19.3309120594813	5.024	LB	L	depth	superiortemporal
LB10	-57.2984	-17.8031	-20.9023795453807	5.024	LB	L	depth	middletemporal
LB11	-61.5549	-17.9014	-20.8937515494123	5.024	LB	L	depth	middletemporal
LB12	-65.2673	-17.2331	-20.4088063242719	5.024	LB	L	depth	middletemporal
LC1	-24.5706	-24.3494	-17.1467283262756	5.024	LC	L	depth	parahippocampal
LC2	-29.0864	-24.5031	-17.1170552564316	5.024	LC	L	depth	parahippocampal
LC3	-33.6171	-24.1586	-16.1600304990446	5.024	LC	L	depth	parahippocampal
LC4	-37.1666	-24.0753	-15.7460514027483	5.024	LC	L	depth	insula
LC5	-41.2408	-24.5837	-15.6667872739796	5.024	LC	L	depth	fusiform
LC6	-44.4975	-25.0291	-15.657494235353	5.024	LC	L	depth	fusiform
LC7	-48.153	-24.83	-13.9218494362069	5.024	LC	L	depth	superiortemporal
LC8	-51.9855	-24.1321	-13.3317149251659	5.024	LC	L	depth	middletemporal
LC9	-56.9938	-23.5616	-12.5254653730009	5.024	LC	L	depth	middletemporal
LC10	-61.576	-24.2517	-13.9033490958558	5.024	LC	L	depth	middletemporal
LC11	-64.7495	-25.2736	-14.1385390134064	5.024	LC	L	depth	middletemporal
LC12	-67.0016	-24.9626	-12.8575660944571	5.024	LC	L	depth	middletemporal
LD1	-22.8372	-34.2069	-9.22456728004799	5.024	LD	L	depth	parahippocampal
LD2	-27.256	-34.3002	-8.7524405221636	5.024	LD	L	depth	parahippocampal
LD3	-31.0935	-34.6548	-7.90201948031337	5.024	LD	L	depth	parahippocampal
LD4	-34.5083	-34.6071	-8.08771460216876	5.024	LD	L	depth	fusiform
LD5	-37.6957	-35.1285	-8.46339382087518	5.024	LD	L	depth	fusiform
LD6	-42.0963	-34.8919	-7.91874232824138	5.024	LD	L	depth	middletemporal
LD7	-46.1633	-35.5898	-8.28141315099866	5.024	LD	L	depth	middletemporal
LD8	-50.6548	-36.8557	-9.2599201704164	5.024	LD	L	depth	middletemporal
LD9	-54.1093	-37.0127	-9.18054035001808	5.024	LD	L	depth	middletemporal
LD10	-58.4329	-37.2031	-7.09484334630329	5.024	LD	L	depth	middletemporal
LD11	-62.438	-36.9824	-5.36307671647736	5.024	LD	L	depth	middletemporal
LD12	-66.4079	-37.4254	-4.23990710479807	5.024	LD	L	depth	middletemporal
LP1	-25.6659	12.433	-46.8399620871877	5.024	LP	L	depth	fusiform
LP2	-29.5759	10.6132	-46.4003780663929	5.024	LP	L	depth	fusiform
LP3	-33.0191	9.70747	-46.6285811733506	5.024	LP	L	depth	fusiform
LP4	-35.7654	8.32314	-46.0844606352957	5.024	LP	L	depth	fusiform
LP5	-39.1299	6.83624	-45.2303906711049	5.024	LP	L	depth	fusiform
LP6	-43.3587	5.79358	-43.7631771850043	5.024	LP	L	depth	fusiform
LP7	-47.5811	8.23685	-39.525353057158	5.024	LP	L	depth	inferiortemporal
LP8	-51.3204	9.79145	-35.6639655419291	5.024	LP	L	depth	inferiortemporal
LP9	-53.8301	9.55574	-35.1381184549682	5.024	LP	L	depth	inferiortemporal
LP10	-56.8627	8.19573	-35.6720507077761	5.024	LP	L	depth	inferiortemporal
LQ1	-34.0302	-8.4187	-36.6910831953161	5.024	LQ	L	depth	entorhinal
LQ2	-37.2074	-10.5401	-37.4869966512239	5.024	LQ	L	depth	fusiform
