name	x	y	z	size	group	hemisphere	type	ind.region
LB1	-24.695	-13.6746	-21.5454618262932	6.184	LB	L	depth	insula
LB2	-29.426	-13.4104	-21.7841276153977	6.184	LB	L	depth	insula
LB3	-34.4219	-13.7478	-22.0103591819933	6.184	LB	L	depth	insula
LB4	-40.1173	-15.5886	-22.1252454737698	6.184	LB	L	depth	insula
LB5	-43.6252	-17.7535	-22.5585731372893	6.184	LB	L	depth	fusiform
LB6	-46.8989	-18.5768	-21.0249292915576	6.184	LB	L	depth	fusiform
LB7	-50.1031	-18.9131	-19.342178172085	6.184	LB	L	depth	middletemporal
LB8	-54.2262	-18.9878	-18.5322401967847	6.184	LB	L	depth	middletemporal
LB9	-61.0932	-19.7969	-20.2282146828282	6.184	LB	L	depth	middletemporal
LB10	-67.4375	-20.1761	-20.6103828947838	6.184	LB	L	depth	middletemporal
LA1	-22.5357	0.442823	-22.5453807610202	0.001	LA	L	depth	insula
LA2	-28.1518	0.0138682	-23.0081072088009	0.001	LA	L	depth	insula
LA3	-34.2609	0.0289001	-24.3998830048852	0.001	LA	L	depth	insula
LA4	-39.9858	-0.500274	-23.833553893827	0.001	LA	L	depth	insula
LA5	-43.6509	-1.93298	-23.6343442959702	0.001	LA	L	depth	superiortemporal
LA6	-47.3735	-2.57264	-22.5754826773791	0.001	LA	L	depth	superiortemporal
LA7	-54.9762	-2.86886	-22.8390600662674	0.001	LA	L	depth	middletemporal
LA8	-63.151	-3.12114	-23.5156904914706	0.001	LA	L	depth	middletemporal
LI1	-25.465	3.22266	-39.3240743580289	6.184	LI	L	depth	entorhinal
LI2	-30.2318	2.9034	-40.4544050726461	6.184	LI	L	depth	entorhinal
LI3	-33.3129	2.27628	-40.1966157737977	6.184	LI	L	depth	fusiform
LI4	-36.6266	1.12151	-41.2916271599224	6.184	LI	L	depth	fusiform
LI5	-39.498	-0.491401	-40.5237989095218	6.184	LI	L	depth	fusiform
LI6	-42.1444	-2.48395	-40.6871939848727	6.184	LI	L	depth	fusiform
LI7	-44.6332	-4.67329	-41.8914080724965	6.184	LI	L	depth	fusiform
LI8	-48.733	-5.56873	-40.7635817521547	6.184	LI	L	depth	inferiortemporal
LI9	-52.3243	-5.21935	-40.3063151360673	6.184	LI	L	depth	inferiortemporal
LI10	-56.8899	-4.11307	-40.6697713635473	6.184	LI	L	depth	inferiortemporal
LE1	-23.0457	-6.98433	-35.8250431141647	6.184	LE	L	depth	entorhinal
LE2	-26.9059	-6.58577	-34.2813734426447	6.184	LE	L	depth	entorhinal
LE3	-31.3576	-7.24636	-34.519075602376	6.184	LE	L	depth	entorhinal
LE4	-36.4206	-8.86657	-34.3381130198726	6.184	LE	L	depth	fusiform
LE5	-40.3483	-10.7226	-34.557589119706	6.184	LE	L	depth	fusiform
LE6	-44.2272	-12.7957	-33.3715218489963	6.184	LE	L	depth	inferiortemporal
LE7	-48.4264	-13.9413	-31.4073344248601	6.184	LE	L	depth	inferiortemporal
LE8	-54.4287	-13.9807	-30.6867358156926	6.184	LE	L	depth	middletemporal
LE9	-60.8111	-13.5535	-28.5344110755648	6.184	LE	L	depth	middletemporal
LE10	-65.0481	-12.7976	-27.4486129582179	6.184	LE	L	depth	middletemporal
LT1	-46.2079	-14.2974	-7.86339212165064	6.184	LT	L	depth	superiortemporal
LT2	-49.2027	-14.4026	-7.30277643751093	6.184	LT	L	depth	superiortemporal
LT3	-52.8155	-13.9522	-7.47696894699846	6.184	LT	L	depth	superiortemporal
LT4	-56.5258	-13.625	-8.28084261602453	6.184	LT	L	depth	superiortemporal
LT5	-61.2137	-13.8734	-8.13513537804623	6.184	LT	L	depth	superiortemporal
LT6	-65.0923	-14.0813	-6.37849838837002	6.184	LT	L	depth	superiortemporal
LT7	-69.7251	-15.7079	-7.53608370838201	6.184	LT	L	depth	superiortemporal
LT8	-72.0861	-16.5909	-7.47089543908317	6.184	LT	L	depth	superiortemporal
LT9	-74.852	-16.715	-6.28881097527115	6.184	LT	L	depth	superiortemporal
LT10	-77.6736	-17.2587	-7.60886842162582	6.184	LT	L	depth	superiortemporal
LU1	-34.1508	-23.4585	4.75170586204135	6.184	LU	L	depth	insula
LU2	-37.5063	-22.5885	5.03882579124078	6.184	LU	L	depth	insula
LU3	-40.8677	-22.4001	5.33643438565179	6.184	LU	L	depth	transversetemporal
