name	x	y	z	size	group	hemisphere	type	ind.region
LU1	-8.77377	40.5429	7.66100866573614	5.024	LU	L	depth	unknown
LU2	-11.3484	39.4087	7.37051817425194	5.024	LU	L	depth	unknown
LU3	-14.9484	39.0504	8.03191711386315	5.024	LU	L	depth	unknown
LU4	-19.7627	38.2803	7.61292149568275	5.024	LU	L	depth	unknown
LU5	-24.9011	37.4296	8.65862683164647	5.024	LU	L	depth	unknown
LU6	-29.581	36.2184	8.55545773167876	5.024	LU	L	depth	unknown
LU7	-34.2309	36.2096	9.83406547909461	5.024	LU	L	depth	unknown
LU8	-36.7862	35.6663	9.35420039071803	5.024	LU	L	depth	unknown
LU9	-40.434	37.1542	10.8433343209413	5.024	LU	L	depth	unknown
LU10	-44.3059	37.5324	11.3301770840643	5.024	LU	L	depth	unknown
LU11	-47.9184	37.422	11.0296204094455	5.024	LU	L	depth	unknown
LU12	-51.3297	36.4655	12.2652479023075	5.024	LU	L	depth	unknown
LA1	-19.8862	3.7973	-19.4900983068692	5.024	LA	L	depth	unknown
LA2	-23.4671	3.405	-20.0122858187367	5.024	LA	L	depth	unknown
LA3	-27.5412	3.01972	-22.4130591838235	5.024	LA	L	depth	unknown
LA4	-30.7939	2.56304	-23.1602922818299	5.024	LA	L	depth	unknown
LA5	-35.032	2.34568	-25.5319246605406	5.024	LA	L	depth	unknown
LA6	-38.5642	3.18474	-25.2086268944527	5.024	LA	L	depth	unknown
LA7	-41.8479	2.77029	-25.6498401528469	5.024	LA	L	depth	unknown
LA8	-45.3448	3.98184	-26.4490600210838	5.024	LA	L	depth	unknown
LA9	-49.3627	5.44749	-25.7451310584834	5.024	LA	L	depth	unknown
LA10	-54.2965	7.68568	-27.2853465573755	5.024	LA	L	depth	unknown
LA11	-57.6818	5.48754	-28.4757228150536	5.024	LA	L	depth	unknown
LA12	-60.5392	1.94455	-30.9081773393665	5.024	LA	L	depth	unknown
LB1	-22.8731	-8.40898	-21.0392923534851	5.024	LB	L	depth	unknown
LB2	-27.1463	-8.14059	-22.105016504544	5.024	LB	L	depth	unknown
LB3	-30.4026	-8.36035	-23.5846681077863	5.024	LB	L	depth	unknown
LB4	-34.2306	-9.85005	-28.385327756542	5.024	LB	L	depth	unknown
LB5	-37.9517	-9.09918	-27.6301055433884	5.024	LB	L	depth	unknown
LB6	-41.3055	-9.55226	-26.7371899089217	5.024	LB	L	depth	unknown
LB7	-43.8558	-10.1768	-26.5363574491003	5.024	LB	L	depth	unknown
LB8	-46.2647	-9.52678	-27.0317309399728	5.024	LB	L	depth	unknown
LB9	-49.0157	-9.37909	-26.0770338127326	5.024	LB	L	depth	unknown
LB10	-53.3235	-8.05405	-25.0781709136895	5.024	LB	L	depth	unknown
LB11	-59.1873	-8.96072	-26.1169034713675	5.024	LB	L	depth	unknown
LB12	-62.1366	-9.03534	-27.1181637062269	5.024	LB	L	depth	unknown
LC1	-26.8184	-16.4119	-17.2924757972942	5.024	LC	L	depth	unknown
LC2	-30.6197	-17.2645	-18.4505023595425	5.024	LC	L	depth	unknown
LC3	-34.6478	-18.0062	-16.8041785098375	5.024	LC	L	depth	unknown
LC4	-38.0163	-18.2783	-16.5068478013361	5.024	LC	L	depth	unknown
LC5	-41.4965	-18.6548	-14.8382964643447	5.024	LC	L	depth	unknown
LC6	-44.4456	-18.9247	-15.3384311428113	5.024	LC	L	depth	unknown
LC7	-47.746	-19.0634	-13.6600694434358	5.024	LC	L	depth	unknown
LC8	-51.6429	-19.2398	-12.9604039640604	5.024	LC	L	depth	unknown
LC9	-55.7052	-19.1084	-14.6355744603848	5.024	LC	L	depth	unknown
LC10	-61.0588	-20.0629	-15.8786260057667	5.024	LC	L	depth	unknown
LC11	-66.4355	-20.5174	-16.9985075885719	5.024	LC	L	depth	unknown
LC12	-69.1312	-20.4737	-15.1143558392866	5.024	LC	L	depth	unknown
LP1	-7.53273	41.6535	-24.654977773376	5.024	LP	L	depth	unknown
LP2	-9.8943	41.4108	-24.0123133425887	5.024	LP	L	depth	unknown
LP3	-13.7384	41.438	-21.9062170080072	5.024	LP	L	depth	unknown
LP4	-16.3229	41.0196	-19.7528361885007	5.024	LP	L	depth	unknown
LP5	-19.4455	40.8346	-18.4490977143384	5.024	LP	L	depth	unknown
LP6	-21.2989	39.6531	-14.9272955947728	5.024	LP	L	depth	unknown
LP7	-23.733	39.3034	-12.8073427496493	5.024	LP	L	depth	unknown
LP8	-27.6797	38.8288	-11.0817110578875	5.024	LP	L	depth	unknown
LP9	-31.0737	38.4512	-9.44058711599097	5.024	LP	L	depth	unknown
LP10	-35.0602	37.6107	-6.04642486803518	5.024	LP	L	depth	unknown
LP11	-38.8792	36.8086	-2.63613378414229	5.024	LP	L	depth	unknown
LP12	-42.7407	36.6119	-0.519778356647731	5.024	LP	L	depth	unknown
LP13	-46.413	37.1951	2.51509914727462	5.024	LP	L	depth	unknown
LP14	-49.3524	38.7675	5.35335224709601	5.024	LP	L	depth	unknown
LP15	-51.3512	39.6185	6.05703841382909	5.024	LP	L	depth	unknown
LD1	-25.1461	-27.7547	-11.797285998373	5.024	LD	L	depth	unknown
LD2	-28.6372	-27.8159	-10.5989299279486	5.024	LD	L	depth	unknown
LD3	-32.2241	-28.1652	-10.8763605733945	5.024	LD	L	depth	unknown
LD4	-36.0347	-28.7282	-11.4201685351211	5.024	LD	L	depth	unknown
LD5	-39.5592	-29.0528	-9.69749273602499	5.024	LD	L	depth	unknown
LD6	-42.3782	-29.066	-10.2370686715583	5.024	LD	L	depth	unknown
LD7	-44.8864	-28.9859	-9.65341642049864	5.024	LD	L	depth	unknown
LD8	-48.1527	-28.117	-11.0936053871174	5.024	LD	L	depth	unknown
LD9	-51.6156	-28.1653	-13.3176780091881	5.024	LD	L	depth	unknown
LD10	-57.0571	-27.0183	-13.5285483890015	5.024	LD	L	depth	unknown
LD11	-62.6996	-27.2797	-13.9538758261096	5.024	LD	L	depth	unknown
LD12	-66.7173	-28.3267	-12.0997359310244	5.024	LD	L	depth	unknown
RA1	17.1695	0.285709	-20.8492990388344	5.024	RA	R	depth	unknown
RA2	20.4437	-0.23854	-21.8724282480514	5.024	RA	R	depth	unknown
RA3	23.6469	-0.76728	-22.7915337749029	5.024	RA	R	depth	unknown
RA4	28.2507	-0.842754	-23.0691815944458	5.024	RA	R	depth	unknown
RA5	32.0986	-0.584756	-21.7780195211498	5.024	RA	R	depth	unknown
RA6	35.3006	-0.708423	-22.1363091684689	5.024	RA	R	depth	unknown
RA7	38.7598	-0.381943	-22.3079395053778	5.024	RA	R	depth	unknown
RA8	42.4518	-0.535245	-22.8975728121222	5.024	RA	R	depth	unknown
RA9	45.7203	-0.731795	-23.9471122100003	5.024	RA	R	depth	unknown
RA10	49.6386	-1.21814	-22.8932286023554	5.024	RA	R	depth	unknown
RA11	53.7637	-1.06935	-22.6080963295363	5.024	RA	R	depth	unknown
RA12	57.729	-1.80357	-23.2139039887036	5.024	RA	R	depth	unknown
RB1	20.6162	-8.94698	-22.8973461677929	5.024	RB	R	depth	unknown
RB2	24.6203	-9.39036	-23.5375769117276	5.024	RB	R	depth	unknown
