name	x	y	z	size	group	hemisphere	type	ind.region
A'1	-14.4142	3.62291	-21.8451367023842	-999	A	L	depth	insula
A'2	-17.9201	3.94541	-21.9289804552961	-999	A	L	depth	insula
A'3	-20.8303	4.17591	-22.4684881990076	-999	A	L	depth	insula
A'4	-24.4486	4.69809	-23.4472902280629	-999	A	L	depth	insula
A'5	-28.5013	4.253	-23.0982325728622	-999	A	L	depth	insula
A'6	-32.9173	4.02142	-22.0937268562679	-999	A	L	depth	insula
A'7	-37.3498	4.17032	-20.8331263025159	-999	A	L	depth	insula
A'8	-40.7192	4.43768	-19.5042710081761	-999	A	L	depth	superiortemporal
A'9	-44.3607	4.5035	-17.8582256823453	-999	A	L	depth	superiortemporal
A'10	-47.3144	3.90486	-18.0938379568915	-999	A	L	depth	superiortemporal
A'11	-52.3757	3.67276	-17.5458174420871	-999	A	L	depth	superiortemporal
A'12	-58.4414	3.19164	-17.5743897154569	-999	A	L	depth	superiortemporal
B'1	-14.7021	-5.58061	-22.615120426855	-999	B	L	depth	insula
B'2	-18.2918	-5.18637	-22.9391066218829	-999	B	L	depth	insula
B'3	-21.5475	-5.43951	-22.9054855619875	-999	B	L	depth	insula
B'4	-25.9553	-4.92367	-23.7427968256662	-999	B	L	depth	insula
B'5	-29.317	-4.79916	-23.0544564819928	-999	B	L	depth	insula
B'6	-34.1852	-4.4414	-23.0693103333479	-999	B	L	depth	insula
B'7	-39.823	-5.9234	-22.4334359347929	-999	B	L	depth	insula
B'8	-42.2916	-8.052	-21.1328574658963	-999	B	L	depth	fusiform
B'9	-44.5947	-8.80446	-19.9290982683737	-999	B	L	depth	superiortemporal
B'10	-47.4548	-9.07929	-18.7599481301553	-999	B	L	depth	superiortemporal
B'11	-51.9919	-9.79278	-17.1213733264205	-999	B	L	depth	superiortemporal
B'12	-57.5794	-9.67817	-15.919460012132	-999	B	L	depth	middletemporal
C'1	-20.1562	-24.7857	-15.5396810534138	-999	C	L	depth	parahippocampal
C'2	-24.1579	-25.4937	-16.4177313340254	-999	C	L	depth	parahippocampal
C'3	-27.508	-26.7791	-17.222701973114	-999	C	L	depth	parahippocampal
C'4	-30.3985	-27.8917	-18.3688784442036	-999	C	L	depth	parahippocampal
C'5	-33.7711	-29.1982	-18.8253541531571	-999	C	L	depth	fusiform
C'6	-37.0323	-29.8973	-17.7086376369241	-999	C	L	depth	fusiform
C'7	-41.9406	-31.2949	-16.2345022947007	-999	C	L	depth	insula
C'8	-47.1236	-31.7467	-16.0925342572591	-999	C	L	depth	inferiortemporal
C'9	-52.4204	-31.9917	-17.7817307358739	-999	C	L	depth	inferiortemporal
C'10	-56.5149	-31.9946	-18.5234509109916	-999	C	L	depth	inferiortemporal
C'11	-60.5937	-31.7397	-18.3887539559981	-999	C	L	depth	inferiortemporal
C'12	-64.2179	-32.6222	-17.2987257382318	-999	C	L	depth	inferiortemporal
D'1	-26.0867	14.2534	-44.8171853565874	-999	D	L	depth	temporalpole
D'2	-29.4786	16.0379	-42.1920316076004	-999	D	L	depth	temporalpole
D'3	-33.3044	18.2644	-34.1649097152748	-999	D	L	depth	temporalpole
D'4	-38.6798	18.31	-33.3117348270397	-999	D	L	depth	temporalpole
D'5	-41.7288	18.3829	-32.1517333450269	-999	D	L	depth	temporalpole
D'6	-42.5554	18.024	-27.7581942128734	-999	D	L	depth	temporalpole
D'7	-46.6264	17.776	-25.0380328209592	-999	D	L	depth	superiortemporal
D'8	-52.1041	17.796	-23.3574132385392	-999	D	L	depth	superiortemporal
D'9	-56.5815	17.6734	-21.069685028578	-999	D	L	depth	superiortemporal
D'10	-60.7243	17.1332	-19.0211063022289	-999	D	L	depth	superiortemporal
E'1	-25.2232	-0.811921	-47.0792918985497	-999	E	L	depth	fusiform
E'2	-28.8149	-1.44728	-46.1058077885732	-999	E	L	depth	fusiform
E'3	-33.5949	-1.70502	-44.8311119564574	-999	E	L	depth	fusiform
E'4	-37.6688	-3.63191	-41.299553458598	-999	E	L	depth	fusiform
E'5	-40.9821	-5.21318	-39.8236629168497	-999	E	L	depth	fusiform
E'6	-46.2876	-4.90866	-36.6744375036282	-999	E	L	depth	inferiortemporal
E'7	-51.1574	-3.52527	-32.1168349664365	-999	E	L	depth	inferiortemporal
E'8	-56.0924	-3.01217	-28.9850641142261	-999	E	L	depth	middletemporal
E'9	-60.0139	-3.04496	-26.68674766132	-999	E	L	depth	middletemporal
E'10	-63.1316	-3.64811	-25.2013186278466	-999	E	L	depth	middletemporal
E'11	-66.9991	-3.8489	-23.4617082049637	-999	E	L	depth	middletemporal
E'12	-69.8982	-4.91236	-21.7182703075353	-999	E	L	depth	middletemporal
F'1	-20.5754	-6.86535	-32.5557808655946	-999	F	L	depth	entorhinal
F'2	-23.4699	-6.17301	-34.1729080864163	-999	F	L	depth	entorhinal
F'3	-27.1785	-6.19741	-34.0614282109818	-999	F	L	depth	entorhinal
F'4	-31.0235	-7.15501	-34.7701042827549	-999	F	L	depth	entorhinal
F'5	-36.3495	-8.80701	-34.8661992396822	-999	F	L	depth	fusiform
F'6	-41.1138	-10.5938	-34.5143264655692	-999	F	L	depth	fusiform
F'7	-45.5254	-11.0413	-32.7602127912277	-999	F	L	depth	inferiortemporal
F'8	-51.1822	-10.9758	-30.0351175632765	-999	F	L	depth	inferiortemporal
F'9	-55.6337	-10.2658	-28.253763921867	-999	F	L	depth	middletemporal
F'10	-59.3079	-10.2401	-26.3903652415933	-999	F	L	depth	middletemporal
F'11	-62.5424	-9.96891	-24.4477372229066	-999	F	L	depth	middletemporal
F'12	-66.7151	-11.094	-23.9356614238192	-999	F	L	depth	middletemporal
G'1	-25.5825	-24.1113	-23.9260862691743	-999	G	L	depth	parahippocampal
G'2	-28.7221	-23.3193	-24.5061533999854	-999	G	L	depth	parahippocampal
G'3	-31.8499	-22.5332	-25.0708410528036	-999	G	L	depth	parahippocampal
G'4	-35.3897	-22.7199	-26.7265821887637	-999	G	L	depth	parahippocampal
G'5	-41.2879	-24.9617	-26.9685273664555	-999	G	L	depth	fusiform
G'6	-45.4712	-25.2318	-25.7427040899697	-999	G	L	depth	inferiortemporal
G'7	-49.2957	-25.0085	-24.6934404691765	-999	G	L	depth	inferiortemporal
G'8	-53.4203	-24.3179	-24.8368327286295	-999	G	L	depth	inferiortemporal
G'9	-58.0327	-23.6365	-24.4034096448104	-999	G	L	depth	inferiortemporal
G'10	-62.4136	-23.1761	-23.4699150765474	-999	G	L	depth	inferiortemporal
G'11	-66.6909	-23.6252	-22.5942649673486	-999	G	L	depth	inferiortemporal
G'12	-70.3785	-24.2184	-22.6547960230736	-999	G	L	depth	middletemporal
H'1	-32.1931	15.0322	-16.8036854328178	-999	H	L	depth	insula
H'2	-35.9733	13.6626	-16.5200774800095	-999	H	L	depth	insula
H'3	-41.0405	11.9909	-17.6593396481887	-999	H	L	depth	superiortemporal
H'4	-46.0312	12.8456	-18.7733775339019	-999	H	L	depth	superiortemporal
H'5	-51.6172	14.6366	-19.0123828055413	-999	H	L	depth	superiortemporal
H'6	-55.4086	15.2381	-19.0758070501715	-999	H	L	depth	superiortemporal
H'7	-57.8502	14.4537	-18.9841716267923	-999	H	L	depth	superiortemporal
H'8	-61.571	12.9785	-18.9848552565504	-999	H	L	depth	superiortemporal
I'1	-36.5893	16.3799	-6.21071894441507	-999	I	L	depth	insula
I'2	-40.7078	16.1916	-3.9624996971451	-999	I	L	depth	insula
I'3	-44.8894	15.5863	-2.25413790158289	-999	I	L	depth	parsopercularis
I'4	-50.919	15.287	1.70363018609139	-999	I	L	depth	parsopercularis
I'5	-54.9397	13.5837	4.01491323033097	-999	I	L	depth	parsopercularis
I'6	-58.7259	12.2938	5.53354203841992	-999	I	L	depth	parsopercularis
I'7	-61.5735	12.8748	7.1320497554453	-999	I	L	depth	parsopercularis
I'8	-64.5499	13.7816	8.86770368572251	-999	I	L	depth	parsopercularis
J'1	-4.18995	30.3484	-26.7881090370346	-999	J	L	depth	medialorbitofrontal
J'2	-8.479	30.0812	-25.3396497209876	-999	J	L	depth	medialorbitofrontal
J'3	-12.1247	30.2223	-24.5528667279307	-999	J	L	depth	lateralorbitofrontal
J'4	-16.0488	30.2144	-23.7712380279691	-999	J	L	depth	lateralorbitofrontal
J'5	-19.6596	29.9733	-22.4055683139097	-999	J	L	depth	lateralorbitofrontal
J'6	-24.0463	29.6796	-21.5172758489967	-999	J	L	depth	lateralorbitofrontal
J'7	-28.6726	29.5672	-20.4895567347159	-999	J	L	depth	lateralorbitofrontal
J'8	-32.9763	29.3352	-18.276258391454	-999	J	L	depth	lateralorbitofrontal
J'9	-40.2231	29.0481	-14.2278838417974	-999	J	L	depth	lateralorbitofrontal
J'10	-45.5412	28.5002	-10.2493286157116	-999	J	L	depth	parsorbitalis
J'11	-49.8733	28.2649	-6.91550716527942	-999	J	L	depth	parsorbitalis
J'12	-53.5495	28.2158	-5.54555633950311	-999	J	L	depth	parsorbitalis
J'13	-56.3811	27.5408	-4.77907567086052	-999	J	L	depth	parstriangularis
J'14	-59.8411	27.4403	-3.18226180824379	-999	J	L	depth	parstriangularis
J'15	-63.0085	27.6008	-1.46342685429529	-999	J	L	depth	parstriangularis
K'1	-0.0630039	40.5083	-8.87124945054107	-999	K	L	depth	rostralanteriorcingulate
K'2	-4.52333	39.9895	-7.31004201193964	-999	K	L	depth	rostralanteriorcingulate
K'3	-9.29949	38.8624	-5.88740546149774	-999	K	L	depth	medialorbitofrontal
K'4	-13.2692	37.6975	-5.09783040479936	-999	K	L	depth	medialorbitofrontal
K'5	-18.5093	37.3951	-4.91353475801476	-999	K	L	depth	medialorbitofrontal
K'6	-23.2261	36.6505	-4.52090967212008	-999	K	L	depth	lateralorbitofrontal
K'7	-28.9999	35.9231	-3.09861118427934	-999	K	L	depth	lateralorbitofrontal
K'8	-35.1243	35.1611	-1.39771706025355	-999	K	L	depth	rostralmiddlefrontal
K'9	-40.5301	35.1485	0.930895128526905	-999	K	L	depth	rostralmiddlefrontal
K'10	-44.1987	35.2632	2.72796542161366	-999	K	L	depth	parstriangularis
K'11	-47.5325	35.73	4.21515921547071	-999	K	L	depth	parstriangularis
K'12	-50.1925	35.3894	5.61111917857137	-999	K	L	depth	parstriangularis
A1	16.4806	3.70636	-26.4915924124734	-999	A	R	depth	insula
A2	19.5852	3.24082	-27.7312459387571	-999	A	R	depth	insula
A3	22.7465	2.36006	-28.5638842802129	-999	A	R	depth	insula
A4	27.4486	1.83415	-29.1490682990036	-999	A	R	depth	insula
A5	31.6983	0.907928	-28.011882016634	-999	A	R	depth	insula
A6	35.7775	-0.642512	-28.3576501758205	-999	A	R	depth	fusiform
A7	39.5836	-2.5643	-28.1621448335129	-999	A	R	depth	fusiform
A8	43.1964	-3.38208	-27.8332569989727	-999	A	R	depth	fusiform
A9	48.1976	-3.39813	-28.0980279418919	-999	A	R	depth	middletemporal
A10	54.1546	-4.25134	-24.6903179221483	-999	A	R	depth	middletemporal
A11	59.7408	-4.87805	-25.1996504175273	-999	A	R	depth	middletemporal
A12	64.9013	-5.11892	-25.9621757473233	-999	A	R	depth	middletemporal
B1	26.7974	-6.89303	-25.1362099815133	-999	B	R	depth	insula
B2	33.9795	-8.39895	-26.4362313474606	-999	B	R	depth	insula
B3	38.6198	-11.2628	-27.9116048034081	-999	B	R	depth	inferiortemporal
B4	43.3059	-12.1682	-25.9702000390497	-999	B	R	depth	inferiortemporal
B5	48.4636	-13.6032	-25.1615807768535	-999	B	R	depth	inferiortemporal
B6	56.8239	-14.8652	-26.1514901707182	-999	B	R	depth	middletemporal
B7	64.5255	-14.5061	-26.7808994546176	-999	B	R	depth	middletemporal
B8	70.0735	-14.8474	-25.653172403577	-999	B	R	depth	middletemporal
