name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
13Ld4-13Ld5	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
13Ld5-13Ld6	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
13Ld6-13Ld7	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
13Ld7-13Ld8	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
13Ld8-13Ld9	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
13Ld10-13Ld11	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
13Ld10-13Ld9	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
13Ld11-13Ld12	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
15Ld1-15Ld2	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
15Ld2-15Ld3	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
15Ld3-15Ld4	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
15Ld4-15Ld5	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
15Ld5-15Ld6	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
15Ld6-15Ld7	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
15Ld7-15Ld8	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
15Ld8-15Ld9	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
15Ld10-15Ld11	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
15Ld10-15Ld9	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
15Ld11-15Ld12	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
17Ld1-17Ld2	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
17Ld2-17Ld3	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
17Ld3-17Ld4	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
17Ld4-17Ld5	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
17Ld5-17Ld6	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
17Ld6-17Ld7	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
17Ld7-17Ld8	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
17Ld8-17Ld9	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
17Ld10-17Ld11	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
17Ld10-17Ld9	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
17Ld11-17Ld12	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
19Ld1-19Ld2	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
19Ld2-19Ld3	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
19Ld3-19Ld4	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
19Ld4-19Ld5	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
19Ld5-19Ld6	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
19Ld6-19Ld7	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
19Ld7-19Ld8	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
19Ld8-19Ld9	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
19Ld10-19Ld9	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
19Ld10-19Ld11	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
19Ld11-19Ld12	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
21Ld1-21Ld2	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
21Ld2-21Ld3	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
21Ld3-21Ld4	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
21Ld4-21Ld5	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
21Ld5-21Ld6	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
21Ld6-21Ld7	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
21Ld7-21Ld8	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
23Ld1-23Ld2	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
23Ld2-23Ld3	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
23Ld3-23Ld4	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
23Ld4-23Ld5	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
23Ld5-23Ld6	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
23Ld6-23Ld7	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
23Ld7-23Ld8	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
25Ld1-25Ld2	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
25Ld2-25Ld3	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
25Ld3-25Ld4	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
25Ld4-25Ld5	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
25Ld5-25Ld6	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
25Ld6-25Ld7	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
25Ld7-25Ld8	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
25Ld8-25Ld9	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
25Ld10-25Ld11	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
25Ld10-25Ld9	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
25Ld11-25Ld12	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
25Ld12-25Ld13	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
25Ld13-25Ld14	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
25Ld14-25Ld15	SEEG	V	n/a	n/a	bipolar	Ld	2048	depth	n/a
2Rd1-2Rd2	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
2Rd2-2Rd3	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
2Rd3-2Rd4	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
2Rd4-2Rd5	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
2Rd5-2Rd6	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
2Rd6-2Rd7	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
2Rd7-2Rd8	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
2Rd8-2Rd9	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
2Rd10-2Rd9	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
4Rd1-4Rd2	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
4Rd2-4Rd3	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
4Rd3-4Rd4	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
4Rd4-4Rd5	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
4Rd5-4Rd6	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
4Rd6-4Rd7	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
4Rd7-4Rd8	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
4Rd8-4Rd9	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
4Rd10-4Rd11	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
4Rd10-4Rd9	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
4Rd11-4Rd12	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
4Rd12-4Rd13	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
4Rd13-4Rd14	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
4Rd14-4Rd15	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
6Rd1-6Rd2	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
6Rd2-6Rd3	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
6Rd3-6Rd4	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
6Rd4-6Rd5	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
6Rd5-6Rd6	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
6Rd6-6Rd7	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
6Rd7-6Rd8	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
6Rd8-6Rd9	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
6Rd10-6Rd9	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
6Rd10-6Rd11	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
6Rd11-6Rd12	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
6Rd12-6Rd13	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
6Rd13-6Rd14	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
6Rd14-6Rd15	SEEG	V	n/a	n/a	bipolar	Rd	2048	depth	n/a
