name	x	y	z	size	group	hemisphere	type	ind.region
2Rd1	16.8307	-3.22566	-26.3958069124723	-999	2Rd	R	depth	insula
2Rd2	20.1015	-3.39846	-28.4182497600505	-999	2Rd	R	depth	insula
2Rd3	24.1026	-3.76391	-28.5380280005629	-999	2Rd	R	depth	insula
2Rd4	28.8794	-5.1795	-29.573766751789	-999	2Rd	R	depth	insula
2Rd5	34.3559	-7.06838	-32.144492951029	-999	2Rd	R	depth	fusiform
2Rd6	37.5352	-6.6932	-32.3606691567936	-999	2Rd	R	depth	fusiform
2Rd7	42.2092	-6.62389	-32.1595985969114	-999	2Rd	R	depth	fusiform
2Rd8	46.2691	-5.85631	-32.1858828491539	-999	2Rd	R	depth	inferiortemporal
2Rd9	51.336	-5.50846	-32.1652403701317	-999	2Rd	R	depth	inferiortemporal
2Rd10	55.5345	-5.49726	-32.578251520036	-999	2Rd	R	depth	inferiortemporal
2Rd11	58.5678	-5.22715	-32.7708988604643	-999	2Rd	R	depth	middletemporal
2Rd12	62.1341	-6.15495	-33.5310892153439	-999	2Rd	R	depth	middletemporal
4Rd1	18.1581	-16.2388	-23.2420922560957	-999	4Rd	R	depth	entorhinal
4Rd2	21.7848	-17.3416	-25.4535176756512	-999	4Rd	R	depth	entorhinal
4Rd3	25.2782	-17.7564	-25.7233262305298	-999	4Rd	R	depth	parahippocampal
4Rd4	29.3686	-18.5508	-26.1584986000389	-999	4Rd	R	depth	parahippocampal
4Rd5	32.2504	-18.871	-25.9126182860846	-999	4Rd	R	depth	fusiform
4Rd6	37.0578	-17.537	-23.656755482648	-999	4Rd	R	depth	fusiform
4Rd7	41.5834	-16.4172	-22.4103905939754	-999	4Rd	R	depth	fusiform
4Rd8	45.7827	-16.8488	-23.2375014870856	-999	4Rd	R	depth	inferiortemporal
4Rd9	50.1992	-16.5693	-23.5420027267627	-999	4Rd	R	depth	inferiortemporal
4Rd10	55.6142	-16.8717	-23.2546976918345	-999	4Rd	R	depth	inferiortemporal
4Rd11	60.2723	-17.607	-24.7420279021249	-999	4Rd	R	depth	middletemporal
4Rd12	63.7909	-17.3058	-25.2547886561304	-999	4Rd	R	depth	middletemporal
4Rd13	67.2479	-16.7317	-25.3292634861992	-999	4Rd	R	depth	middletemporal
4Rd14	71.3006	-16.2933	-25.3121749447303	-999	4Rd	R	depth	middletemporal
4Rd15	74.7937	-15.775	-24.5273653866866	-999	4Rd	R	depth	middletemporal
6Rd1	23.9575	-23.2862	-20.3810125186508	-999	6Rd	R	depth	parahippocampal
6Rd2	27.1958	-24.0494	-22.3024028696189	-999	6Rd	R	depth	parahippocampal
6Rd3	30.7492	-25.0889	-23.9898143840348	-999	6Rd	R	depth	fusiform
6Rd4	34.2933	-24.1664	-24.2530767339321	-999	6Rd	R	depth	fusiform
6Rd5	38.0945	-22.4708	-20.9840739821622	-999	6Rd	R	depth	fusiform
6Rd6	42.7783	-22.027	-22.0525697191771	-999	6Rd	R	depth	inferiortemporal
6Rd7	48.2657	-22.1924	-23.7816527185277	-999	6Rd	R	depth	inferiortemporal
6Rd8	54.5113	-22.0441	-23.8577509813062	-999	6Rd	R	depth	inferiortemporal
6Rd9	58.9509	-22.5831	-26.5522165622099	-999	6Rd	R	depth	inferiortemporal
6Rd10	62.847	-22.8376	-27.7912620787696	-999	6Rd	R	depth	middletemporal
6Rd11	65.5983	-22.5501	-28.2768707802534	-999	6Rd	R	depth	middletemporal
6Rd12	69.2134	-22.7551	-28.7923128962874	-999	6Rd	R	depth	middletemporal
8Rd1	17.4708	-28.8268	-13.2166990839981	-999	8Rd	R	depth	parahippocampal
8Rd2	20.7445	-30.0125	-14.3281198490692	-999	8Rd	R	depth	parahippocampal
