name	x	y	z	size	group	hemisphere	type	ind.region
LS1	-3.51297	-36.8101	64.4449555484262	-999	LS	L	depth	lateraloccipital
LS2	-7.69972	-39.4352	62.6481610787192	-999	LS	L	depth	lateraloccipital
LS3	-13.4736	-41.3308	62.2953664789624	-999	LS	L	depth	inferiorparietal
LS4	-19.7922	-43.2518	59.779783190673	-999	LS	L	depth	inferiorparietal
LS5	-26.8818	-45.5975	59.4930745117681	-999	LS	L	depth	bankssts
LS6	-32.4067	-44.6918	59.1734994808574	-999	LS	L	depth	bankssts
LS7	-38.6326	-42.8916	58.2681490310462	-999	LS	L	depth	bankssts
LS8	-44.2532	-40.7741	59.0975587174189	-999	LS	L	depth	middletemporal
LS9	-47.5758	-38.4854	60.9622667174469	-999	LS	L	depth	middletemporal
LS10	-49.8914	-37.0298	62.7798376604539	-999	LS	L	depth	middletemporal
LM1	-1.19209	-23.1908	67.7702607096696	-999	LM	L	depth	inferiorparietal
LM2	-6.19254	-24.5551	67.0057307222495	-999	LM	L	depth	inferiorparietal
LM3	-11.0938	-27.9056	66.4432519940444	-999	LM	L	depth	inferiorparietal
LM4	-16.9237	-32.6109	64.9191079007581	-999	LM	L	depth	inferiorparietal
LM5	-23.5703	-36.0256	63.5805263556809	-999	LM	L	depth	inferiorparietal
LM6	-29.4078	-34.6054	64.030069951146	-999	LM	L	depth	inferiorparietal
LM7	-36.0526	-35.6679	63.6118612517451	-999	LM	L	depth	inferiorparietal
LM8	-41.7459	-34.6416	64.0854672057236	-999	LM	L	depth	supramarginal
LM9	-44.7637	-31.2848	63.6077317356589	-999	LM	L	depth	supramarginal
LM10	-47.5963	-29.4853	62.8914853138559	-999	LM	L	depth	supramarginal
LG1	-0.701871	-28.3549	64.5270276791824	-999	LG	L	depth	inferiorparietal
LG2	-4.42539	-29.3781	65.7265465318015	-999	LG	L	depth	inferiorparietal
LG3	-9.75063	-32.116	67.4677578374108	-999	LG	L	depth	inferiorparietal
LG4	-15.1984	-34.0097	69.5466840854541	-999	LG	L	depth	inferiorparietal
LG5	-20.1541	-36.1866	69.6725932637824	-999	LG	L	depth	inferiorparietal
LG6	-24.2689	-37.3949	71.4172443934728	-999	LG	L	depth	inferiorparietal
LG7	-29.4967	-37.1296	72.5308927189063	-999	LG	L	depth	inferiorparietal
LG8	-34.1358	-35.6431	75.0011727991958	-999	LG	L	depth	inferiorparietal
LG9	-37.8258	-34.1281	78.3166334816729	-999	LG	L	depth	inferiorparietal
LG10	-41.5136	-32.7548	79.7829193444561	-999	LG	L	depth	inferiorparietal
LL1	-7.49755	-16.244	51.2562207278381	-999	LL	L	depth	inferiorparietal
LL2	-11.3259	-15.4406	47.1347030902095	-999	LL	L	depth	lateraloccipital
LL3	-15.2086	-13.3135	46.0929171238847	-999	LL	L	depth	inferiorparietal
LL4	-21.0723	-11.3165	46.5149512471925	-999	LL	L	depth	supramarginal
LL5	-27.5046	-10.0029	50.0949667964248	-999	LL	L	depth	supramarginal
LL6	-33.0166	-10.6228	50.2209931628127	-999	LL	L	depth	supramarginal
LL7	-41.0143	-11.4817	46.5962313088048	-999	LL	L	depth	supramarginal
LL8	-48.1993	-9.70068	45.3069127167378	-999	LL	L	depth	supramarginal
LL9	-52.9604	-6.72788	46.8222518848579	-999	LL	L	depth	supramarginal
LL10	-57.166	-2.92403	45.9354301040865	-999	LL	L	depth	supramarginal
LZ1	-12.9558	-52.9048	78.2267651206126	-999	LZ	L	depth	middletemporal
LZ2	-16.24	-51.6971	75.9208920661503	-999	LZ	L	depth	middletemporal
LZ3	-21.0632	-50.332	72.0024033437794	-999	LZ	L	depth	middletemporal
LZ4	-27.8703	-51.2866	68.0562432160039	-999	LZ	L	depth	middletemporal
LZ5	-32.6465	-51.9697	64.4551596557494	-999	LZ	L	depth	middletemporal
LZ6	-38.5066	-51.3096	61.1515943435355	-999	LZ	L	depth	middletemporal
LZ7	-44.0005	-48.4603	58.6350388781892	-999	LZ	L	depth	middletemporal
LZ8	-47.1647	-46.0211	54.8352736671748	-999	LZ	L	depth	middletemporal
LZ9	-51.2286	-44.6494	55.9187352302903	-999	LZ	L	depth	middletemporal
LZ10	-54.4422	-43.3824	56.9597249320852	-999	LZ	L	depth	middletemporal
LP1	0.926001	-61.0218	37.5674558011084	-999	LP	R	depth	precuneus
LP2	-3.6497	-62.2426	36.3055711658262	-999	LP	L	depth	fusiform
LP3	-10.3773	-63.1379	35.2190447276339	-999	LP	L	depth	fusiform
LP4	-14.8405	-63.3671	37.0554485257969	-999	LP	L	depth	fusiform
LP5	-23.2073	-65.5015	38.5254891871779	-999	LP	L	depth	inferiortemporal
LP6	-29.8531	-67.9147	36.7708304571111	-999	LP	L	depth	inferiortemporal
LP7	-32.7964	-69.0476	34.9091581670554	-999	LP	L	depth	inferiortemporal
LP8	-37.1412	-70.784	35.2097365789789	-999	LP	L	depth	inferiortemporal
LP9	-40.4541	-72.3378	35.0146185129514	-999	LP	L	depth	inferiortemporal
LP10	-44.7898	-72.8919	34.4385200139547	-999	LP	L	depth	middletemporal
LX1	-3.76821	-53.0982	30.6284516559276	-999	LX	L	depth	fusiform
LX2	-7.15618	-51.4321	31.5611254681582	-999	LX	L	depth	fusiform
LX3	-11.3491	-49.7383	31.4848230705165	-999	LX	L	depth	fusiform
LX4	-16.0174	-49.3116	32.1312408415501	-999	LX	L	depth	fusiform
LX5	-20.8441	-48.8177	31.8412550086486	-999	LX	L	depth	superiortemporal
LX6	-25.9832	-48.2631	32.8240892952565	-999	LX	L	depth	superiortemporal
LX7	-31.5324	-47.5733	34.2383812218694	-999	LX	L	depth	inferiortemporal
LX8	-36.7803	-46.0548	34.6187598004838	-999	LX	L	depth	middletemporal
LX9	-42.5913	-46.0242	36.9260769545367	-999	LX	L	depth	middletemporal
LX10	-49.5925	-45.2321	39.5151910821562	-999	LX	L	depth	middletemporal
LU1	-48.6788	-35.4507	10.9510343448802	-999	LU	L	depth	insula
LU2	-54.1033	-36.434	11.5014533647008	-999	LU	L	depth	insula
LU3	-59.4117	-37.8208	11.0086182568386	-999	LU	L	depth	insula
LU4	-65.2058	-40.0654	9.42611830237603	-999	LU	L	depth	insula
LU5	-69.9382	-41.6761	7.58510315919844	-999	LU	L	depth	insula
LU6	-72.2399	-42.5009	7.12032691090454	-999	LU	L	depth	insula
LU7	-75.0658	-43.4188	6.84062061721426	-999	LU	L	depth	lateralorbitofrontal
LU8	-78.1413	-44.3394	6.62941423733433	-999	LU	L	depth	lateralorbitofrontal
LU9	-80.9006	-45.0914	6.51345947568085	-999	LU	L	depth	lateralorbitofrontal
LU10	-84.1946	-45.9111	6.43490421399357	-999	LU	L	depth	lateralorbitofrontal
LB1	-31.1993	-13.261	-19.9710504203021	-999	LB	L	depth	insula
LB2	-35.677	-13.3837	-20.1328119255586	-999	LB	L	depth	medialorbitofrontal
LB3	-39.6986	-13.8303	-21.0915384657801	-999	LB	L	depth	lateralorbitofrontal
LB4	-43.868	-13.3166	-21.7894921074705	-999	LB	L	depth	lateralorbitofrontal
LB5	-49.8711	-13.8266	-24.7131130817017	-999	LB	L	depth	lateralorbitofrontal
LB6	-54.032	-14.1973	-25.6372400628437	-999	LB	L	depth	lateralorbitofrontal
