name	x	y	z	size	group	hemisphere	type	ind.region
LAD1	-16.6654	-1.27164	-13.1418258234909	-999	LAD	L	depth	insula
LAD2	-19.5734	-0.483839	-13.5408713441358	-999	LAD	L	depth	insula
LAD3	-23.9414	-0.271804	-14.6227321787687	-999	LAD	L	depth	insula
LAD4	-27.3133	-0.118267	-15.9269493594003	-999	LAD	L	depth	insula
LAD5	-30.8525	0.154211	-15.9475976252579	-999	LAD	L	depth	insula
LAD6	-34.947	0.465082	-16.7217499907591	-999	LAD	L	depth	insula
LAD7	-38.1066	1.29335	-16.2584128868837	-999	LAD	L	depth	superiortemporal
LAD8	-40.8367	1.85349	-16.4235567503844	-999	LAD	L	depth	superiortemporal
LAD9	-43.5413	2.91063	-17.0856400416626	-999	LAD	L	depth	superiortemporal
LAD10	-46.0512	3.21428	-17.7964338611941	-999	LAD	L	depth	superiortemporal
LAD11	-49.1742	4.66118	-19.5928240996409	-999	LAD	L	depth	superiortemporal
LAD12	-53.8683	5.18702	-19.7201696034272	-999	LAD	L	depth	middletemporal
LAD13	-58.4721	5.74829	-19.1960813643864	-999	LAD	L	depth	middletemporal
LAD14	-61.9638	5.22653	-19.3442704271948	-999	LAD	L	depth	middletemporal
LAD15	-65.1731	4.74065	-19.2231513228522	-999	LAD	L	depth	middletemporal
LAD16	-68.4679	5.3268	-19.2504510320366	-999	LAD	L	depth	middletemporal
LAHCD1	-21.8099	-10.4565	-16.0924525633388	-999	LAHCD	L	depth	insula
LAHCD2	-24.6667	-11.416	-15.3113269063025	-999	LAHCD	L	depth	insula
LAHCD3	-28.459	-11.1153	-15.563683479163	-999	LAHCD	L	depth	insula
LAHCD4	-32.3357	-11.377	-16.892955994442	-999	LAHCD	L	depth	insula
LAHCD5	-35.579	-11.6504	-17.0579743471505	-999	LAHCD	L	depth	insula
LAHCD6	-39.3861	-11.0928	-16.6665440048232	-999	LAHCD	L	depth	insula
LAHCD7	-41.9281	-11.0267	-17.4942485475481	-999	LAHCD	L	depth	fusiform
LAHCD8	-43.7713	-11.0394	-17.6753210862785	-999	LAHCD	L	depth	fusiform
LAHCD9	-46.1754	-11.7209	-18.59757978424	-999	LAHCD	L	depth	superiortemporal
LAHCD10	-49.1725	-12.4012	-19.2018576267752	-999	LAHCD	L	depth	superiortemporal
LAHCD11	-53.7377	-12.4396	-18.8211834726647	-999	LAHCD	L	depth	superiortemporal
LAHCD12	-57.9422	-11.1197	-17.6513187302498	-999	LAHCD	L	depth	superiortemporal
LAHCD13	-62.1452	-10.7396	-16.8036543986966	-999	LAHCD	L	depth	middletemporal
LAHCD14	-66.4151	-10.2679	-16.5144947987112	-999	LAHCD	L	depth	middletemporal
LAHCD15	-70.1376	-9.89597	-16.7694399276267	-999	LAHCD	L	depth	middletemporal
LAHCD16	-73.3577	-10.2106	-16.1440821412426	-999	LAHCD	L	depth	middletemporal
LPHCD1	-23.4518	-12.7621	-15.1788648665822	-999	LPHCD	L	depth	insula
LPHCD2	-26.2256	-13.9331	-15.1857814404366	-999	LPHCD	L	depth	insula
LPHCD3	-29.2063	-16.1817	-15.1981237340463	-999	LPHCD	L	depth	insula
LPHCD4	-31.8175	-17.6666	-15.9568079963787	-999	LPHCD	L	depth	insula
LPHCD5	-35.3978	-18.7838	-16.0059943285506	-999	LPHCD	L	depth	insula
LPHCD6	-38.8807	-19.8982	-16.7003598817809	-999	LPHCD	L	depth	insula
LPHCD7	-41.5785	-21.3805	-16.6207928318404	-999	LPHCD	L	depth	insula
LPHCD8	-43.7358	-22.522	-17.1906517117633	-999	LPHCD	L	depth	fusiform
LPHCD9	-46.6029	-23.5856	-16.8817967989797	-999	LPHCD	L	depth	inferiortemporal
LPHCD10	-48.877	-25.218	-17.4290576951594	-999	LPHCD	L	depth	inferiortemporal
LPHCD11	-52.4243	-26.0244	-17.5358235836801	-999	LPHCD	L	depth	middletemporal
LPHCD12	-56.3776	-27.3183	-18.4592126889028	-999	LPHCD	L	depth	middletemporal
LPHCD13	-62.0803	-27.9824	-17.064843300547	-999	LPHCD	L	depth	middletemporal
LPHCD14	-65.1925	-29.172	-15.3749199297814	-999	LPHCD	L	depth	middletemporal
LPHCD15	-67.4985	-30.3235	-13.576714653663	-999	LPHCD	L	depth	middletemporal
LPHCD16	-70.5604	-31.9029	-13.3829133540453	-999	LPHCD	L	depth	middletemporal
LPAHCD1	-28.217	-13.3821	-29.6921370979235	-999	LPAHCD	L	depth	parahippocampal
LPAHCD2	-30.776	-14.0882	-28.9633791785359	-999	LPAHCD	L	depth	parahippocampal
LPAHCD3	-35.0193	-14.8357	-27.9957285657926	-999	LPAHCD	L	depth	parahippocampal
LPAHCD4	-38.6271	-15.3128	-27.3951466564404	-999	LPAHCD	L	depth	fusiform
LPAHCD5	-41.9937	-15.6416	-25.808722460708	-999	LPAHCD	L	depth	fusiform
LPAHCD6	-44.7854	-15.5735	-24.0732049943698	-999	LPAHCD	L	depth	inferiortemporal
LPAHCD7	-46.7096	-15.6307	-22.6146205375	-999	LPAHCD	L	depth	inferiortemporal
LPAHCD8	-49.3057	-16.126	-21.757108569503	-999	LPAHCD	L	depth	middletemporal
LPAHCD9	-52.0815	-16.3954	-20.1787539474466	-999	LPAHCD	L	depth	middletemporal
LPAHCD10	-56.3797	-16.2179	-18.4735000069283	-999	LPAHCD	L	depth	middletemporal
LPAHCD11	-60.52	-15.7295	-16.4074465213748	-999	LPAHCD	L	depth	middletemporal
LPAHCD12	-64.3479	-15.1305	-15.0489739338853	-999	LPAHCD	L	depth	middletemporal
LPAHCD13	-67.8252	-15.6523	-13.3358268676725	-999	LPAHCD	L	depth	middletemporal
LPAHCD14	-70.6638	-16.2022	-10.9714809040828	-999	LPAHCD	L	depth	middletemporal
LFFD1	-41.1818	-30.6427	-30.5423563605298	-999	LFFD	L	depth	fusiform
LFFD2	-42.0798	-28.8273	-30.8969600433674	-999	LFFD	L	depth	fusiform
LFFD3	-43.5188	-26.1692	-31.8109392738979	-999	LFFD	L	depth	fusiform
LFFD4	-44.7671	-23.6393	-31.3870458794999	-999	LFFD	L	depth	fusiform
LFFD5	-46.4704	-20.5534	-30.1948435402846	-999	LFFD	L	depth	inferiortemporal
LFFD6	-48.2193	-18.1054	-28.8666156992614	-999	LFFD	L	depth	inferiortemporal
LFFD7	-50.4637	-15.9838	-27.7739618325549	-999	LFFD	L	depth	inferiortemporal
LFFD8	-51.5556	-14.1305	-25.6886363509578	-999	LFFD	L	depth	inferiortemporal
LFFD9	-52.2072	-11.6213	-22.6895446040251	-999	LFFD	L	depth	superiortemporal
LFFD10	-54.005	-8.69278	-18.9411952438783	-999	LFFD	L	depth	superiortemporal
