name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
LOFCD4	SEEG	V	n/a	n/a	LOFCD	2048	depth	n/a
LOFCD5	SEEG	V	n/a	n/a	LOFCD	2048	depth	n/a
LOFCD6	SEEG	V	n/a	n/a	LOFCD	2048	depth	n/a
LOFCD7	SEEG	V	n/a	n/a	LOFCD	2048	depth	n/a
LOFCD8	SEEG	V	n/a	n/a	LOFCD	2048	depth	n/a
LOFCD9	SEEG	V	n/a	n/a	LOFCD	2048	depth	n/a
LOFCD10	SEEG	V	n/a	n/a	LOFCD	2048	depth	n/a
LOFCD11	SEEG	V	n/a	n/a	LOFCD	2048	depth	n/a
LOFCD12	SEEG	V	n/a	n/a	LOFCD	2048	depth	n/a
LOFCD13	SEEG	V	n/a	n/a	LOFCD	2048	depth	n/a
LOFCD14	SEEG	V	n/a	n/a	LOFCD	2048	depth	n/a
LOFCD15	SEEG	V	n/a	n/a	LOFCD	2048	depth	n/a
LOFCD16	SEEG	V	n/a	n/a	LOFCD	2048	depth	n/a
LACD1	SEEG	V	n/a	n/a	LACD	2048	depth	n/a
LACD2	SEEG	V	n/a	n/a	LACD	2048	depth	n/a
LACD3	SEEG	V	n/a	n/a	LACD	2048	depth	n/a
LACD4	SEEG	V	n/a	n/a	LACD	2048	depth	n/a
LACD5	SEEG	V	n/a	n/a	LACD	2048	depth	n/a
LACD6	SEEG	V	n/a	n/a	LACD	2048	depth	n/a
LACD7	SEEG	V	n/a	n/a	LACD	2048	depth	n/a
LACD8	SEEG	V	n/a	n/a	LACD	2048	depth	n/a
LACD9	SEEG	V	n/a	n/a	LACD	2048	depth	n/a
LACD10	SEEG	V	n/a	n/a	LACD	2048	depth	n/a
LACD11	SEEG	V	n/a	n/a	LACD	2048	depth	n/a
LACD12	SEEG	V	n/a	n/a	LACD	2048	depth	n/a
LACD13	SEEG	V	n/a	n/a	LACD	2048	depth	n/a
LACD14	SEEG	V	n/a	n/a	LACD	2048	depth	n/a
