name	x	y	z	size	group	hemisphere	type	ind.region
LB1	-27.1629	-12.4144	-21.1300427607854	6.184	LB	L	depth	insula
LB2	-31.1257	-12.986	-24.1429090605252	6.184	LB	L	depth	insula
LB3	-37.0245	-14.3276	-26.269222449591	6.184	LB	L	depth	insula
LB4	-41.3102	-13.24	-25.0810699621691	6.184	LB	L	depth	insula
LB5	-44.9378	-12.3631	-24.5930915711067	6.184	LB	L	depth	fusiform
LB6	-48.5684	-13.1407	-24.6999066596189	6.184	LB	L	depth	middletemporal
LB7	-53.2285	-14.1278	-26.6770168320739	6.184	LB	L	depth	middletemporal
LB8	-57.537	-14.7497	-27.9112026765976	6.184	LB	L	depth	middletemporal
LB9	-62.0604	-13.3037	-27.4469935207745	6.184	LB	L	depth	middletemporal
LB10	-64.8923	-13.2001	-27.7586894291545	6.184	LB	L	depth	middletemporal
LA1	-20.1896	-1.54835	-21.5147069654279	6.184	LA	L	depth	insula
LA2	-24.6877	-2.74553	-22.3726237411523	6.184	LA	L	depth	insula
LA3	-29.4907	-2.81368	-22.5556002710867	6.184	LA	L	depth	insula
LA4	-35.3167	-2.86268	-23.5404824774539	6.184	LA	L	depth	insula
LA5	-40.399	-4.01292	-21.883726865294	6.184	LA	L	depth	insula
LA6	-43.9864	-4.70707	-20.3201864490231	6.184	LA	L	depth	superiortemporal
LA7	-49.3027	-6.13824	-21.0494256030941	6.184	LA	L	depth	superiortemporal
LA8	-59.9134	-6.96257	-21.3846877583546	6.184	LA	L	depth	middletemporal
LA9	-66.2266	-8.10261	-22.0520602301038	6.184	LA	L	depth	middletemporal
LA10	-69.5026	-9.00959	-21.1568326002225	6.184	LA	L	depth	middletemporal
LI1	-22.4633	0.440253	-38.2091558292473	6.184	LI	L	depth	entorhinal
LI2	-25.5204	0.472012	-38.4483667921851	6.184	LI	L	depth	entorhinal
LI3	-28.314	0.657438	-37.756241046513	6.184	LI	L	depth	fusiform
LI4	-32.1374	0.803485	-37.3048160047752	6.184	LI	L	depth	fusiform
LI5	-39.2113	2.70469	-36.6294990874805	6.184	LI	L	depth	inferiortemporal
LI6	-44.8809	5.52985	-33.5742880481225	6.184	LI	L	depth	inferiortemporal
