name	x	y	z	size	group	hemisphere	type	ind.region
LB1	-23.575	-10.7898	-24.960230291985	6.184	LB	L	depth	insula
LB2	-27.2784	-9.50746	-27.4486410755562	6.184	LB	L	depth	insula
LB3	-30.248	-8.12512	-29.9114889785547	6.184	LB	L	depth	insula
LB4	-33.4444	-6.95355	-32.9354897102475	6.184	LB	L	depth	entorhinal
LB5	-38.7338	-5.19936	-32.4510026244199	6.184	LB	L	depth	fusiform
LB6	-42.3349	-5.5799	-33.1255699949569	6.184	LB	L	depth	inferiortemporal
LB7	-46.6801	-4.2381	-32.3915065193002	6.184	LB	L	depth	inferiortemporal
LB8	-53.4461	-0.328961	-30.8118965939932	6.184	LB	L	depth	inferiortemporal
LB9	-60.2766	1.3993	-33.1396819737018	6.184	LB	L	depth	middletemporal
LB10	-65.3975	2.06719	-34.819673634868	6.184	LB	L	depth	middletemporal
LC1	-28.7466	-20.5754	-20.9473586450622	6.184	LC	L	depth	parahippocampal
LC2	-33.8664	-20.0958	-20.6618122144336	6.184	LC	L	depth	insula
LC3	-38.1375	-19.6054	-21.7139262165188	6.184	LC	L	depth	insula
LC4	-43.3065	-19.6763	-21.6462975027172	6.184	LC	L	depth	fusiform
LC5	-47.3992	-19.7894	-21.9373457447719	6.184	LC	L	depth	inferiortemporal
LC6	-51.1588	-19.4878	-21.4586181232886	6.184	LC	L	depth	middletemporal
LC7	-57.7369	-18.6235	-20.0978883513744	6.184	LC	L	depth	inferiortemporal
LC8	-64.2251	-18.2632	-20.1552313518771	6.184	LC	L	depth	middletemporal
LC9	-68.7448	-17.7212	-20.362330087504	6.184	LC	L	depth	middletemporal
LC10	-72.6429	-16.0387	-19.8690119505551	6.184	LC	L	depth	middletemporal
LT1	-34.1853	-20.0032	-0.800584721440923	6.184	LT	L	depth	insula
LT2	-38.7438	-19.4569	-1.25093822765395	6.184	LT	L	depth	insula
LT3	-44.3597	-18.1641	-1.79696938987323	6.184	LT	L	depth	superiortemporal
LT4	-49.0623	-16.9932	-3.14013227954247	6.184	LT	L	depth	superiortemporal
LT5	-53.2915	-16.4051	-5.88887904146366	6.184	LT	L	depth	superiortemporal
LT6	-56.9327	-16.5684	-6.50730843370725	6.184	LT	L	depth	superiortemporal
LT7	-60.5832	-16.7826	-5.81042002478627	6.184	LT	L	depth	superiortemporal
LT8	-63.9145	-17.3494	-4.41927210490554	6.184	LT	L	depth	superiortemporal
LT9	-67.1578	-17.807	-4.57595350126889	6.184	LT	L	depth	superiortemporal
LT10	-70.3853	-17.6893	-4.25431599351985	6.184	LT	L	depth	superiortemporal
LF1	-31.48	-25.7477	-25.358550610119	6.184	LF	L	depth	fusiform
LF2	-36.5902	-26.0792	-25.566963383437	6.184	LF	L	depth	fusiform
LF3	-40.7368	-26.1419	-24.9458048679025	6.184	LF	L	depth	fusiform
LF4	-45.3178	-26.4419	-24.422334116339	6.184	LF	L	depth	inferiortemporal
LF5	-49.4219	-26.5764	-25.2532044220472	6.184	LF	L	depth	inferiortemporal
LF6	-54.2282	-25.591	-25.1133645041835	6.184	LF	L	depth	inferiortemporal
LF7	-60.9141	-25.4057	-24.4806963852402	6.184	LF	L	depth	inferiortemporal
LF8	-66.3852	-25.1901	-24.1220359175408	6.184	LF	L	depth	inferiortemporal
LF9	-71.1801	-24.8828	-21.9933264692009	6.184	LF	L	depth	middletemporal
LF10	-75.396	-24.1682	-19.8818189306153	6.184	LF	L	depth	middletemporal
LU1	-34.3109	-24.979	16.2407271939643	6.184	LU	L	depth	transversetemporal
LU2	-38.0444	-24.4563	14.9103377540337	6.184	LU	L	depth	transversetemporal
LU3	-41.1466	-23.1842	13.8178311171426	6.184	LU	L	depth	transversetemporal
LU4	-44.6182	-21.5488	12.2632140116974	6.184	LU	L	depth	transversetemporal
LU5	-49.1375	-18.5725	11.1956829006449	6.184	LU	L	depth	transversetemporal
LU6	-54.1142	-17.8986	9.61028034064523	6.184	LU	L	depth	transversetemporal
LU7	-61.1355	-20.5595	10.8161653155178	6.184	LU	L	depth	transversetemporal
LU8	-66.0257	-21.7673	12.431273102117	6.184	LU	L	depth	supramarginal
LU9	-70.2159	-22.0513	13.4737819595861	6.184	LU	L	depth	superiortemporal
LU10	-73.7244	-22.6461	13.2498765661679	6.184	LU	L	depth	superiortemporal
LW1	-39.6657	-34.8877	21.3488664573016	6.184	LW	L	depth	supramarginal
LW2	-43.1363	-34.1557	20.1790243581908	6.184	LW	L	depth	supramarginal
LW3	-46.5365	-33.111	20.0187441565132	6.184	LW	L	depth	superiortemporal
LW4	-50.0838	-32.64	19.4184408287279	6.184	LW	L	depth	superiortemporal
LW5	-54.0961	-32.5936	19.4668456647242	6.184	LW	L	depth	superiortemporal
LW6	-58.5132	-33.761	20.0360605868774	6.184	LW	L	depth	superiortemporal
LW7	-62.2945	-34.9088	20.7277675795642	6.184	LW	L	depth	superiortemporal
LW8	-65.2435	-35.0459	21.8625109036194	6.184	LW	L	depth	superiortemporal
LW9	-68.8072	-35.5322	22.5098826809025	6.184	LW	L	depth	superiortemporal
LW10	-71.0141	-35.8425	22.5121788943979	6.184	LW	L	depth	superiortemporal
LX1	-2.40577	-44.9573	21.3423241025505	6.184	LX	L	depth	isthmuscingulate
LX2	-9.50276	-43.0238	21.8782483538262	6.184	LX	L	depth	isthmuscingulate
LX3	-15.3896	-44.3148	23.1284860094123	6.184	LX	L	depth	isthmuscingulate
