name	x	y	z	size	group	hemisphere	type	ind.region
A'1	-27.497	15.8406	-40.0198518851415	-999	A	L	depth	temporalpole
A'2	-29.2808	14.1623	-37.6217050168546	-999	A	L	depth	temporalpole
A'3	-30.9447	12.6886	-34.1824302692627	-999	A	L	depth	temporalpole
A'4	-32.9333	10.3785	-31.8414707029355	-999	A	L	depth	temporalpole
A'5	-35.531	8.86534	-29.1146459288439	-999	A	L	depth	temporalpole
A'6	-38.1335	7.17074	-27.3864729888512	-999	A	L	depth	temporalpole
A'7	-40.1865	5.73061	-24.6208547763054	-999	A	L	depth	superiortemporal
A'8	-42.5666	4.78044	-21.3262958477941	-999	A	L	depth	superiortemporal
A'9	-44.7444	3.49706	-19.0407064110489	-999	A	L	depth	superiortemporal
A'10	-47.4092	1.42557	-16.941076313324	-999	A	L	depth	superiortemporal
A'11	-50.318	-1.03439	-16.1917747062261	-999	A	L	depth	superiortemporal
A'12	-54.0159	-3.11396	-14.1283194816027	-999	A	L	depth	superiortemporal
B'1	-23.5255	-13.7885	-21.0411322420816	-999	B	L	depth	insula
B'2	-27.0367	-14.0909	-21.221964471372	-999	B	L	depth	insula
B'3	-30.8777	-14.5544	-21.6754464197526	-999	B	L	depth	insula
B'4	-35.278	-14.3875	-22.0011178007329	-999	B	L	depth	insula
B'5	-39.7997	-15.6814	-23.7195584282064	-999	B	L	depth	insula
B'6	-42.7321	-16.2368	-25.0010895111065	-999	B	L	depth	fusiform
B'7	-45.2183	-16.5713	-23.8994615536853	-999	B	L	depth	fusiform
B'8	-47.8291	-16.8252	-22.508273064173	-999	B	L	depth	fusiform
B'9	-51.6643	-16.8803	-21.0301493378663	-999	B	L	depth	inferiortemporal
B'10	-56.6458	-16.6026	-20.1278143324187	-999	B	L	depth	inferiortemporal
B'11	-61.34	-16.7001	-19.034230514188	-999	B	L	depth	middletemporal
B'12	-65.3644	-16.2254	-17.9066930312339	-999	B	L	depth	middletemporal
C'1	-21.6881	-25.2231	-16.0171136090392	-999	C	L	depth	parahippocampal
C'2	-25.1529	-24.7929	-15.8668911349234	-999	C	L	depth	insula
C'3	-28.8656	-25.0789	-16.2909429220768	-999	C	L	depth	insula
C'4	-31.8135	-25.9982	-17.9732144485599	-999	C	L	depth	parahippocampal
C'5	-35.085	-26.2331	-18.1224486464101	-999	C	L	depth	fusiform
C'6	-38.3591	-26.8876	-17.3697988419826	-999	C	L	depth	insula
C'7	-42.4603	-27.1335	-16.4054443726332	-999	C	L	depth	fusiform
C'8	-46.4626	-26.5017	-16.3104029646943	-999	C	L	depth	fusiform
C'9	-49.7838	-26.1442	-16.4368763334214	-999	C	L	depth	inferiortemporal
C'10	-53.2025	-25.7963	-16.6900540445506	-999	C	L	depth	inferiortemporal
C'11	-59.4476	-25.269	-17.5257525737015	-999	C	L	depth	inferiortemporal
C'12	-65.3127	-25.898	-17.7987033103579	-999	C	L	depth	inferiortemporal
D'1	-13.6512	-35.513	-2.22723148231197	-999	D	L	depth	insula
D'2	-17.3542	-35.5138	-2.28906010542116	-999	D	L	depth	insula
D'3	-21.9281	-35.7315	-2.11053191547151	-999	D	L	depth	insula
D'4	-27.0995	-36.2593	-1.08333579651426	-999	D	L	depth	insula
D'5	-31.0376	-36.648	-1.67772982637056	-999	D	L	depth	insula
D'6	-34.9343	-36.5623	-1.5465727984272	-999	D	L	depth	insula
D'7	-38.4545	-35.4722	-0.47881854258458	-999	D	L	depth	insula
D'8	-41.3216	-34.2278	1.59595336458987	-999	D	L	depth	bankssts
D'9	-44.6323	-33.671	2.23671299005633	-999	D	L	depth	bankssts
D'10	-50.0538	-33.0037	2.24768398428302	-999	D	L	depth	bankssts
D'11	-54.8852	-32.9568	2.48096125696233	-999	D	L	depth	bankssts
D'12	-59.2019	-33.0386	2.58262313016444	-999	D	L	depth	bankssts
E'1	-18.2582	-1.77945	-24.6596088361704	-999	E	L	depth	insula
E'2	-21.6533	-1.81107	-24.7522377260435	-999	E	L	depth	insula
E'3	-25.0042	-2.02057	-24.6710934630687	-999	E	L	depth	insula
E'5	-28.7854	-1.66852	-24.912185909728	-999	E	L	depth	insula
E'6	-33.0572	-1.45491	-25.3502655337758	-999	E	L	depth	insula
E'7	-37.9012	-2.57978	-27.4428606586278	-999	E	L	depth	insula
E'8	-40.757	-3.63265	-27.7902006210305	-999	E	L	depth	fusiform
E'9	-41.0787	-3.49743	-27.6618976395257	-999	E	L	depth	fusiform
E'10	-43.8432	-2.48447	-25.5037541615943	-999	E	L	depth	fusiform
E'11	-47.2021	-0.887133	-23.732106108426	-999	E	L	depth	superiortemporal
E'12	-51.2537	-0.891626	-23.7165091733328	-999	E	L	depth	superiortemporal
E'14	-55.2401	-0.870138	-23.4842069152691	-999	E	L	depth	middletemporal
E'15	-58.9359	-1.75814	-22.3770548603822	-999	E	L	depth	middletemporal
F'1	-36.4583	3.08157	-51.867414458585	-999	F	L	depth	inferiortemporal
F'2	-39.6188	2.5006	-49.4262808364072	-999	F	L	depth	inferiortemporal
F'3	-42.3737	1.40393	-46.4351306610425	-999	F	L	depth	inferiortemporal
F'4	-44.7969	0.347192	-43.0935432672608	-999	F	L	depth	inferiortemporal
F'5	-48.7836	0.241484	-38.4905539913658	-999	F	L	depth	inferiortemporal
F'6	-51.5032	1.99584	-34.0334155585092	-999	F	L	depth	inferiortemporal
F'7	-53.3329	1.01633	-32.0733727269697	-999	F	L	depth	middletemporal
F'8	-55.2873	-2.44794	-31.1033486570989	-999	F	L	depth	middletemporal
F'9	-57.662	-5.35814	-28.5698129798637	-999	F	L	depth	middletemporal
F'10	-61.0458	-6.94515	-25.0423421476902	-999	F	L	depth	middletemporal
F'11	-64.4523	-8.31182	-22.5420804223465	-999	F	L	depth	middletemporal
F'12	-66.9228	-9.29596	-19.5479222193759	-999	F	L	depth	middletemporal
G'1	-24.0459	-6.73828	-37.3393772353101	-999	G	L	depth	entorhinal
G'2	-27.175	-7.13449	-37.4846513297296	-999	G	L	depth	entorhinal
G'3	-31.7701	-7.88774	-39.155223507884	-999	G	L	depth	fusiform
G'4	-34.8459	-8.17463	-39.7485573473078	-999	G	L	depth	fusiform
G'5	-38.0268	-8.46125	-40.0475991136487	-999	G	L	depth	fusiform
G'6	-41.9549	-9.12507	-39.831576781753	-999	G	L	depth	fusiform
G'7	-45.1824	-9.41799	-38.4785032392893	-999	G	L	depth	inferiortemporal
G'8	-48.8955	-7.9329	-35.7624345157238	-999	G	L	depth	inferiortemporal
G'9	-52.5366	-7.16304	-34.3052871373598	-999	G	L	depth	inferiortemporal
G'10	-52.9877	-7.03784	-34.2577416741837	-999	G	L	depth	inferiortemporal
