name	x	y	z	size	group	hemisphere	type	ind.region
LT1	-46.8285	-5.30795	-10.4399179368312	-999	LT	L	depth	superiortemporal
LT2	-50.7391	-5.01384	-10.4673424174308	-999	LT	L	depth	superiortemporal
LT3	-54.2393	-3.41176	-7.94156205981319	-999	LT	L	depth	superiortemporal
LT4	-59.6067	-2.28739	-5.11703685716127	-999	LT	L	depth	superiortemporal
LT5	-63.8953	-3.94292	-7.56212147405201	-999	LT	L	depth	superiortemporal
LT6	-67.568	-4.83754	-6.78205032474068	-999	LT	L	depth	superiortemporal
LT7	-70.941	-5.59356	-6.64130807440586	-999	LT	L	depth	superiortemporal
LT8	-74.4574	-5.71532	-6.51372545935449	-999	LT	L	depth	superiortemporal
LT9	-77.5465	-5.29101	-3.90240797232968	-999	LT	L	depth	superiortemporal
LT10	-81.5495	-4.86782	-3.9661299305193	-999	LT	L	depth	superiortemporal
LC1	-31.984	-26.9322	-15.1845968595981	-999	LC	L	depth	insula
LC2	-35.3175	-26.3457	-16.1758863380041	-999	LC	L	depth	entorhinal
LC3	-38.899	-25.9774	-14.9722549855892	-999	LC	L	depth	entorhinal
LC4	-42.1224	-25.7493	-15.5790500285481	-999	LC	L	depth	entorhinal
LC5	-45.736	-24.5752	-15.7899521505164	-999	LC	L	depth	temporalpole
LC6	-49.0032	-24.5549	-18.1608873322023	-999	LC	L	depth	temporalpole
LC7	-55.445	-25.4739	-21.7842422544241	-999	LC	L	depth	middletemporal
LC8	-64.4681	-25.928	-23.0378070808849	-999	LC	L	depth	middletemporal
LC9	-70.3109	-26.1428	-21.0868884241478	-999	LC	L	depth	middletemporal
LC10	-74.2517	-25.7222	-20.5277254621397	-999	LC	L	depth	middletemporal
LF1	-21.324	-36.9077	-12.2351911200372	-999	LF	L	depth	parahippocampal
LF2	-26.1748	-36.6845	-12.9970756146851	-999	LF	L	depth	parahippocampal
LF3	-30.8581	-37.0765	-13.3767367666515	-999	LF	L	depth	parahippocampal
LF4	-35.4991	-36.907	-12.6908352492044	-999	LF	L	depth	entorhinal
LF5	-41.052	-36.5889	-11.8663729379465	-999	LF	L	depth	insula
LF6	-45.279	-35.1796	-13.1141958340008	-999	LF	L	depth	inferiortemporal
LF7	-50.1858	-34.7106	-14.0726590163842	-999	LF	L	depth	middletemporal
LF8	-59.2476	-34.4488	-13.8214666124725	-999	LF	L	depth	middletemporal
LF9	-69.3008	-33.0537	-10.0480127924956	-999	LF	L	depth	middletemporal
LF10	-72.9943	-32.6647	-7.47879357518649	-999	LF	L	depth	middletemporal
LU1	-39.6563	-31.0119	2.09748040500224	-999	LU	L	depth	superiortemporal
LU2	-41.7818	-29.4819	1.90953266528035	-999	LU	L	depth	superiortemporal
LU3	-43.518	-28.8023	1.37973889285724	-999	LU	L	depth	superiortemporal
LU4	-49.0136	-26.2075	2.38205463553098	-999	LU	L	depth	superiortemporal
LU5	-52.8154	-25.7407	2.06877410943529	-999	LU	L	depth	superiortemporal
LU6	-58.6671	-25.4987	2.22801904582407	-999	LU	L	depth	superiortemporal
LU7	-64.0173	-27.9062	-0.642503401431262	-999	LU	L	depth	superiortemporal
