name	x	y	z	size	group	hemisphere	type	ind.region
1Ld1	-14.495	3.45591	-21.6482894864741	-999	1Ld	L	depth	insula
1Ld2	-18.1893	4.5852	-21.6923372189446	-999	1Ld	L	depth	insula
1Ld3	-20.9441	5.64418	-22.4439399196053	-999	1Ld	L	depth	insula
1Ld4	-24.2682	5.91955	-24.2715222553315	-999	1Ld	L	depth	insula
1Ld5	-27.2086	6.07619	-25.216515672018	-999	1Ld	L	depth	entorhinal
1Ld6	-30.1936	6.29436	-25.5999391283778	-999	1Ld	L	depth	entorhinal
1Ld7	-33.8925	6.51264	-25.6139765412643	-999	1Ld	L	depth	insula
1Ld8	-38.1048	7.02302	-26.1817992188486	-999	1Ld	L	depth	insula
1Ld9	-42.012	8.47364	-25.2748344509876	-999	1Ld	L	depth	superiortemporal
1Ld10	-45.4202	9.77246	-25.04901785658	-999	1Ld	L	depth	superiortemporal
1Ld11	-49.2495	11.0702	-24.0397265530004	-999	1Ld	L	depth	superiortemporal
1Ld12	-53.0796	12.1256	-23.9894802297016	-999	1Ld	L	depth	superiortemporal
3Ld1	-20.0754	-9.2373	-22.4604208590055	-999	3Ld	L	depth	insula
3Ld2	-22.9424	-8.8093	-21.8407711096024	-999	3Ld	L	depth	insula
3Ld3	-26.3764	-7.74157	-21.9113853788512	-999	3Ld	L	depth	insula
3Ld4	-29.1734	-7.89241	-21.8143970159315	-999	3Ld	L	depth	insula
3Ld5	-33.0813	-7.72382	-22.7191196898077	-999	3Ld	L	depth	insula
3Ld6	-38.054	-7.74581	-22.252223415045	-999	3Ld	L	depth	insula
3Ld7	-40.9253	-7.44071	-20.2148419170578	-999	3Ld	L	depth	insula
3Ld8	-43.7985	-7.48847	-18.7342131190868	-999	3Ld	L	depth	insula
3Ld9	-46.9658	-6.57811	-16.3933999600762	-999	3Ld	L	depth	superiortemporal
3Ld10	-51.415	-6.45862	-15.9619139357384	-999	3Ld	L	depth	superiortemporal
3Ld11	-55.3612	-5.47619	-15.3679038514492	-999	3Ld	L	depth	superiortemporal
3Ld12	-58.8362	-5.26589	-14.6844047762808	-999	3Ld	L	depth	superiortemporal
5Ld1	-21.2571	1.07523	-32.386621435916	-999	5Ld	L	depth	entorhinal
5Ld2	-23.619	0.977645	-32.9638340894493	-999	5Ld	L	depth	entorhinal
5Ld3	-26.1232	1.17984	-32.6782850025864	-999	5Ld	L	depth	entorhinal
5Ld4	-28.2936	0.951995	-33.5570092385628	-999	5Ld	L	depth	entorhinal
5Ld5	-32.2195	0.786922	-34.201003134838	-999	5Ld	L	depth	entorhinal
5Ld6	-38.2863	1.89404	-34.1989084706529	-999	5Ld	L	depth	inferiortemporal
5Ld7	-43.6232	3.52182	-32.5318595660832	-999	5Ld	L	depth	inferiortemporal
5Ld8	-47.4676	4.15981	-30.3425448836127	-999	5Ld	L	depth	inferiortemporal
