name	x	y	z	size	group	hemisphere	type	ind.region
LMF1	-38.9503	5.54752	13.0704402822799	5.024	LMF	L	depth	precentral
LMF2	-42.8238	5.35609	13.1146986423286	5.024	LMF	L	depth	precentral
LMF3	-45.7772	5.05625	12.9243871584734	5.024	LMF	L	depth	precentral
LMF4	-49.0431	4.40064	12.4887420553021	5.024	LMF	L	depth	parsopercularis
LMF5	-52.9914	3.94521	12.9275533940776	5.024	LMF	L	depth	precentral
LMF6	-57.2996	4.48325	12.496247923693	5.024	LMF	L	depth	precentral
LMF7	-61.113	5.90968	12.7689103783421	5.024	LMF	L	depth	precentral
LMF8	-64.3112	5.77253	13.1804896904431	5.024	LMF	L	depth	precentral
LPO1	-37.7237	-18.698	19.7947176296784	5.024	LPO	L	depth	insula
LPO2	-41.5883	-18.9642	19.4325041202264	5.024	LPO	L	depth	insula
LPO3	-45.495	-17.6809	19.9776103370775	5.024	LPO	L	depth	postcentral
LPO4	-48.2553	-16.0358	20.1101312481424	5.024	LPO	L	depth	postcentral
LPO5	-51.0381	-13.5622	20.3958229605541	5.024	LPO	L	depth	postcentral
LPO6	-55.593	-10.5553	23.1287745511214	5.024	LPO	L	depth	postcentral
LPO7	-59.7804	-10.4729	23.7453691101584	5.024	LPO	L	depth	postcentral
LPO8	-66.1243	-12.511	22.0185024931786	5.024	LPO	L	depth	postcentral
LBB1	-32.3313	31.1402	-0.236030358906486	5.024	LBB	L	depth	parstriangularis
LBB2	-37.3683	30.7466	0.425751587066607	5.024	LBB	L	depth	parstriangularis
LBB3	-42.3416	31.5149	2.73329148445355	5.024	LBB	L	depth	parstriangularis
LBB4	-46.6764	31.0654	3.44688175690187	5.024	LBB	L	depth	parstriangularis
LBB5	-49.9652	30.1428	4.04086196693628	5.024	LBB	L	depth	parstriangularis
LBB6	-54.3724	27.8248	4.98613785515487	5.024	LBB	L	depth	parstriangularis
LBB7	-57.8621	26.9934	4.70424953968757	5.024	LBB	L	depth	parstriangularis
LBB8	-60.9021	26.0737	5.31782575311382	5.024	LBB	L	depth	parstriangularis
LBC1	-34.6233	21.678	9.07487890167575	5.024	LBC	L	depth	parstriangularis
LBC2	-39.2734	21.779	10.8794384175539	5.024	LBC	L	depth	parstriangularis
LBC3	-43.345	21.9013	11.425305726392	5.024	LBC	L	depth	parstriangularis
LBC4	-47.6677	23.0646	12.4555357660309	5.024	LBC	L	depth	parsopercularis
LBC5	-50.8149	23.7897	11.93977592644	5.024	LBC	L	depth	parstriangularis
LBC6	-54.8982	24.6735	12.6036176137921	5.024	LBC	L	depth	parstriangularis
LBC7	-58.0783	24.6783	14.0728989944868	5.024	LBC	L	depth	parsopercularis
LBC8	-60.9054	24.1714	15.1319256063881	5.024	LBC	L	depth	parsopercularis
LB1	-23.3472	-9.06844	-26.3804343227481	5.024	LB	L	depth	parahippocampal
LB2	-26.7014	-8.37846	-26.805207417711	5.024	LB	L	depth	insula
LB3	-29.7702	-8.01611	-28.4724483246428	5.024	LB	L	depth	insula
LB4	-33.4719	-7.98555	-28.6055519741647	5.024	LB	L	depth	insula
LB5	-37.5948	-7.88041	-28.5609084361641	5.024	LB	L	depth	insula
