name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
LAS6	SEEG	V	n/a	n/a	LAS	1000	depth	n/a
LAS7	SEEG	V	n/a	n/a	LAS	1000	depth	n/a
LAS8	SEEG	V	n/a	n/a	LAS	1000	depth	n/a
LAS9	SEEG	V	n/a	n/a	LAS	1000	depth	n/a
LAS10	SEEG	V	n/a	n/a	LAS	1000	depth	n/a
LAS11	SEEG	V	n/a	n/a	LAS	1000	depth	n/a
LAS12	SEEG	V	n/a	n/a	LAS	1000	depth	n/a
LAS13	SEEG	V	n/a	n/a	LAS	1000	depth	n/a
LAS14	SEEG	V	n/a	n/a	LAS	1000	depth	n/a
LAS15	SEEG	V	n/a	n/a	LAS	1000	depth	n/a
LAS16	SEEG	V	n/a	n/a	LAS	1000	depth	n/a
LAS17	SEEG	V	n/a	n/a	LAS	1000	depth	n/a
LAS18	SEEG	V	n/a	n/a	LAS	1000	depth	n/a
LMS1	SEEG	V	n/a	n/a	LMS	1000	depth	n/a
LMS2	SEEG	V	n/a	n/a	LMS	1000	depth	n/a
LMS3	SEEG	V	n/a	n/a	LMS	1000	depth	n/a
LMS4	SEEG	V	n/a	n/a	LMS	1000	depth	n/a
LMS5	SEEG	V	n/a	n/a	LMS	1000	depth	n/a
LMS6	SEEG	V	n/a	n/a	LMS	1000	depth	n/a
LMS7	SEEG	V	n/a	n/a	LMS	1000	depth	n/a
LMS8	SEEG	V	n/a	n/a	LMS	1000	depth	n/a
LMS9	SEEG	V	n/a	n/a	LMS	1000	depth	n/a
LMS10	SEEG	V	n/a	n/a	LMS	1000	depth	n/a
LMS11	SEEG	V	n/a	n/a	LMS	1000	depth	n/a
LMS12	SEEG	V	n/a	n/a	LMS	1000	depth	n/a
LMS13	SEEG	V	n/a	n/a	LMS	1000	depth	n/a
LMS14	SEEG	V	n/a	n/a	LMS	1000	depth	n/a
LMS15	SEEG	V	n/a	n/a	LMS	1000	depth	n/a
LMS16	SEEG	V	n/a	n/a	LMS	1000	depth	n/a
LMS17	SEEG	V	n/a	n/a	LMS	1000	depth	n/a
LMS18	SEEG	V	n/a	n/a	LMS	1000	depth	n/a
