name	x	y	z	size	group	hemisphere	type	ind.region
LI1	-39.6386	4.76579	-43.0297826950488	5.024	LI	L	depth	insula
LI2	-36.9965	3.07197	-38.1256875942298	5.024	LI	L	depth	insula
LI3	-36.4742	2.16348	-28.4061612745858	5.024	LI	L	depth	temporalpole
LI4	-36.1171	-1.24007	-17.2521359269349	5.024	LI	L	depth	temporalpole
LI5	-34.9925	-5.67883	-11.4507311843687	5.024	LI	L	depth	superiortemporal
LI6	-34.277	-10.3988	-6.84432040660761	5.024	LI	L	depth	superiortemporal
LI7	-33.7469	-13.9425	-3.28733270965982	5.024	LI	L	depth	superiortemporal
LI8	-32.966	-16.9714	-0.686271885509834	5.024	LI	L	depth	insula
LI9	-32.5776	-20.1773	2.65797993888793	5.024	LI	L	depth	insula
LI10	-32.1584	-22.541	5.90413627384314	5.024	LI	L	depth	insula
LI11	-31.7626	-24.7361	9.06493446684525	5.024	LI	L	depth	insula
LI12	-31.1595	-26.9389	11.382195668571	5.024	LI	L	depth	insula
LI13	-30.427	-29.1311	14.0513290634488	5.024	LI	L	depth	insula
LI14	-30.1461	-31.5792	16.6781523787432	5.024	LI	L	depth	insula
LI15	-29.8911	-33.7334	18.6194579791712	5.024	LI	L	depth	insula
LI16	-29.653	-36.0074	21.2419769499615	5.024	LI	L	depth	insula
LI17	-28.8889	-38.9292	24.0236532442368	5.024	LI	L	depth	insula
LI18	-29.2282	-41.5661	26.2798072738011	5.024	LI	L	depth	supramarginal
LQS1	-48.3193	-20.9449	-5.32088017682153	5.024	LQS	L	depth	superiortemporal
LQS2	-50.8537	-20.0927	-4.34341632665963	5.024	LQS	L	depth	superiortemporal
LQS3	-53.4445	-19.164	-2.67369753228051	5.024	LQS	L	depth	superiortemporal
LQS4	-56.5564	-18.2535	-0.927415710199523	5.024	LQS	L	depth	superiortemporal
LQS5	-61.4078	-18.2963	-0.148243939514541	5.024	LQS	L	depth	superiortemporal
LQI1	-27.9434	-16.0428	-27.1294920890342	5.024	LQI	L	depth	fusiform
LQI2	-31.9637	-15.4348	-27.7445813192856	5.024	LQI	L	depth	fusiform
LQI3	-36.8956	-15.1203	-28.9590274966195	5.024	LQI	L	depth	inferiortemporal
LQI4	-40.7091	-15.0165	-28.364929368829	5.024	LQI	L	depth	temporalpole
LQI5	-45.5653	-14.5213	-27.6102631489592	5.024	LQI	L	depth	inferiortemporal
LQI6	-50.5245	-15.0314	-27.139592813191	5.024	LQI	L	depth	middletemporal
LQI7	-56.0156	-15.4503	-25.6783600533819	5.024	LQI	L	depth	middletemporal
LQI8	-60.9971	-14.484	-25.2670008664692	5.024	LQI	L	depth	middletemporal
LQI9	-64.5801	-15.4932	-23.9820396166812	5.024	LQI	L	depth	middletemporal
LQI10	-68.0917	-16.8459	-24.2905323399323	5.024	LQI	L	depth	middletemporal
RD1	17.5367	-36.6786	-4.84223106348423	5.024	RD	R	depth	insula
RD2	21.735	-36.8792	-5.00226921570322	5.024	RD	R	depth	insula
RD3	25.3865	-37.6975	-6.08949761197526	5.024	RD	R	depth	insula
RD4	28.6623	-38.9064	-7.51674145294617	5.024	RD	R	depth	parahippocampal
