name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
M'5	SEEG	V	n/a	n/a	M'	1000	depth	n/a
M'6	SEEG	V	n/a	n/a	M'	1000	depth	n/a
M'7	SEEG	V	n/a	n/a	M'	1000	depth	n/a
M'8	SEEG	V	n/a	n/a	M'	1000	depth	n/a
M'9	SEEG	V	n/a	n/a	M'	1000	depth	n/a
M'10	SEEG	V	n/a	n/a	M'	1000	depth	n/a
M'11	SEEG	V	n/a	n/a	M'	1000	depth	n/a
M'12	SEEG	V	n/a	n/a	M'	1000	depth	n/a
M'13	SEEG	V	n/a	n/a	M'	1000	depth	n/a
M'14	SEEG	V	n/a	n/a	M'	1000	depth	n/a
M'15	SEEG	V	n/a	n/a	M'	1000	depth	n/a
M'16	SEEG	V	n/a	n/a	M'	1000	depth	n/a
M'17	SEEG	V	n/a	n/a	M'	1000	depth	n/a
M'18	SEEG	V	n/a	n/a	M'	1000	depth	n/a
N'1	SEEG	V	n/a	n/a	N'	1000	depth	n/a
N'2	SEEG	V	n/a	n/a	N'	1000	depth	n/a
N'3	SEEG	V	n/a	n/a	N'	1000	depth	n/a
N'4	SEEG	V	n/a	n/a	N'	1000	depth	n/a
N'5	SEEG	V	n/a	n/a	N'	1000	depth	n/a
N'6	SEEG	V	n/a	n/a	N'	1000	depth	n/a
N'7	SEEG	V	n/a	n/a	N'	1000	depth	n/a
N'8	SEEG	V	n/a	n/a	N'	1000	depth	n/a
N'9	SEEG	V	n/a	n/a	N'	1000	depth	n/a
N'10	SEEG	V	n/a	n/a	N'	1000	depth	n/a
O'1	SEEG	V	n/a	n/a	O'	1000	depth	n/a
O'2	SEEG	V	n/a	n/a	O'	1000	depth	n/a
O'3	SEEG	V	n/a	n/a	O'	1000	depth	n/a
O'4	SEEG	V	n/a	n/a	O'	1000	depth	n/a
O'5	SEEG	V	n/a	n/a	O'	1000	depth	n/a
O'6	SEEG	V	n/a	n/a	O'	1000	depth	n/a
O'7	SEEG	V	n/a	n/a	O'	1000	depth	n/a
O'8	SEEG	V	n/a	n/a	O'	1000	depth	n/a
O'9	SEEG	V	n/a	n/a	O'	1000	depth	n/a
O'10	SEEG	V	n/a	n/a	O'	1000	depth	n/a
O'11	SEEG	V	n/a	n/a	O'	1000	depth	n/a
O'12	SEEG	V	n/a	n/a	O'	1000	depth	n/a
O'13	SEEG	V	n/a	n/a	O'	1000	depth	n/a
O'14	SEEG	V	n/a	n/a	O'	1000	depth	n/a
O'15	SEEG	V	n/a	n/a	O'	1000	depth	n/a
