name	x	y	z	size	group	hemisphere	type	ind.region
LD1	-7.44145	21.1661	48.3084981393031	6.184	LD	L	depth	superiorfrontal
LD2	-11.2944	22.2726	49.732137680345	6.184	LD	L	depth	superiorfrontal
LD3	-13.9252	23.616	49.9539517409956	6.184	LD	L	depth	superiorfrontal
LD4	-17.4786	24.3286	51.0030382921477	6.184	LD	L	depth	superiorfrontal
LD5	-21.3861	23.8567	51.4373937138428	6.184	LD	L	depth	superiorfrontal
LD6	-24.1382	23.7708	52.3029622823234	6.184	LD	L	depth	superiorfrontal
LD7	-25.9036	23.2548	53.6937144801358	6.184	LD	L	depth	superiorfrontal
LD8	-27.0599	23.1707	54.7215171144065	6.184	LD	L	depth	superiorfrontal
LD9	-28.3364	22.8023	55.6486397596831	6.184	LD	L	depth	superiorfrontal
LD10	-30.2161	22.5405	56.3552438029404	6.184	LD	L	depth	rostralmiddlefrontal
LQ1	-4.73645	21.5339	24.856197009945	5.024	LQ	L	depth	superiorfrontal
LQ2	-8.1136	21.1461	24.2015174079457	5.024	LQ	L	depth	superiorfrontal
LQ3	-12.4654	20.6005	24.0812743399876	5.024	LQ	L	depth	superiorfrontal
LQ4	-16.2843	21.6408	26.7636983825367	5.024	LQ	L	depth	superiorfrontal
LQ5	-19.557	23.2079	29.2148208907866	5.024	LQ	L	depth	superiorfrontal
LQ6	-22.2421	24.6342	30.547274825651	5.024	LQ	L	depth	rostralmiddlefrontal
LQ7	-24.7595	26.348	31.4789811736536	5.024	LQ	L	depth	rostralmiddlefrontal
LQ8	-27.6974	28.1666	32.4418399773794	5.024	LQ	L	depth	rostralmiddlefrontal
LQ9	-30.9408	29.7476	34.001165225855	5.024	LQ	L	depth	rostralmiddlefrontal
LQ10	-35.1499	30.4694	34.4502372964797	5.024	LQ	L	depth	rostralmiddlefrontal
LQ11	-41.5291	30.8002	30.6029975820601	5.024	LQ	L	depth	rostralmiddlefrontal
LQ12	-47.9571	31.4273	29.0840672282704	5.024	LQ	L	depth	rostralmiddlefrontal
LV1	-3.64558	37.5019	32.3318756508666	5.024	LV	L	depth	superiorfrontal
LV2	-7.95484	36.7398	30.7320578713839	5.024	LV	L	depth	superiorfrontal
LV3	-12.0124	36.9883	30.9548205056524	5.024	LV	L	depth	superiorfrontal
LV4	-15.2011	37.7843	31.273123391157	5.024	LV	L	depth	rostralmiddlefrontal
LV5	-18.6039	37.9778	31.8363213356208	5.024	LV	L	depth	rostralmiddlefrontal
