name	x	y	z	size	group	hemisphere	type	ind.region
RO1	9.67059	31.4377	-17.6680645965256	5.024	RO	R	depth	medialorbitofrontal
RO2	14.0865	31.6038	-15.3511471646723	5.024	RO	R	depth	medialorbitofrontal
RO3	17.5591	31.6488	-11.6231237383593	5.024	RO	R	depth	lateralorbitofrontal
RO4	19.1974	32.0468	-10.3958212198406	5.024	RO	R	depth	lateralorbitofrontal
RO5	21.3056	32.3813	-7.45799265140015	5.024	RO	R	depth	lateralorbitofrontal
RO6	23.326	32.8842	-4.95170214653566	5.024	RO	R	depth	lateralorbitofrontal
RO7	25.6083	33.5744	-2.40179953827064	5.024	RO	R	depth	lateralorbitofrontal
RO8	28.212	34.3716	0.690124027516851	5.024	RO	R	depth	parstriangularis
RO9	30.3123	34.6271	2.46282737330059	5.024	RO	R	depth	parstriangularis
RO10	31.555	35.9758	5.93912260077898	5.024	RO	R	depth	parstriangularis
RO11	31.957	38.3181	10.0757785587291	5.024	RO	R	depth	rostralmiddlefrontal
RO12	36.7851	40.3518	14.6656595437328	5.024	RO	R	depth	rostralmiddlefrontal
RV1	4.39769	34.0284	0.420726308637103	5.024	RV	R	depth	insula
RV2	7.16219	35.7178	1.88742983730323	5.024	RV	R	depth	rostralanteriorcingulate
RV3	10.99	36.389	1.98083226281893	5.024	RV	R	depth	rostralanteriorcingulate
RV4	14.6859	37.3013	3.61610028242899	5.024	RV	R	depth	rostralanteriorcingulate
RV5	18.4318	38.1904	3.65163457448552	5.024	RV	R	depth	rostralmiddlefrontal
RV6	21.5784	39.5893	5.71867538175935	5.024	RV	R	depth	rostralmiddlefrontal
RV7	25.1557	41.0184	6.63594233387756	5.024	RV	R	depth	rostralmiddlefrontal
RV8	27.8756	42.1789	6.95098770746107	5.024	RV	R	depth	rostralmiddlefrontal
RV9	30.4489	43.6138	8.66932912314155	5.024	RV	R	depth	rostralmiddlefrontal
RV10	32.7155	44.3322	8.26575758661794	5.024	RV	R	depth	rostralmiddlefrontal
RV11	37.8804	46.1522	10.5065082780318	5.024	RV	R	depth	rostralmiddlefrontal
