name	x	y	z	size	group	hemisphere	type	ind.region
LP1	-5.19292	33.5624	-20.2377679129953	5.024	LP	L	depth	medialorbitofrontal
LP2	-7.25338	34.2918	-17.6413583000257	5.024	LP	L	depth	medialorbitofrontal
LP3	-11.5683	35.2147	-16.8996714903961	5.024	LP	L	depth	medialorbitofrontal
LP4	-16.4885	34.913	-14.8530230026695	5.024	LP	L	depth	lateralorbitofrontal
LP5	-20.6623	34.9936	-13.4202587234722	5.024	LP	L	depth	lateralorbitofrontal
LP6	-23.5071	35.25	-11.0785347940223	5.024	LP	L	depth	lateralorbitofrontal
LP7	-26.5414	35.7594	-9.28461854562591	5.024	LP	L	depth	lateralorbitofrontal
LP8	-30.1498	36.0301	-5.77748714465054	5.024	LP	L	depth	lateralorbitofrontal
LP9	-33.8533	36.5181	-2.7324849847863	5.024	LP	L	depth	rostralmiddlefrontal
LP10	-37.7175	36.4208	-1.01428119159406	5.024	LP	L	depth	rostralmiddlefrontal
LP11	-41.9775	35.8324	0.370324115019901	5.024	LP	L	depth	parstriangularis
LP12	-46.0609	35.6749	3.04585584515836	5.024	LP	L	depth	parstriangularis
LP13	-48.4103	35.9773	5.35813344794683	5.024	LP	L	depth	parstriangularis
LP14	-50.1844	36.5614	9.03502306833878	5.024	LP	L	depth	parstriangularis
LP15	-52.1681	37.3447	11.1104163366778	5.024	LP	L	depth	parstriangularis
LAN1	-48.3179	-41.0099	19.0527710688842	5.024	LAN	L	depth	supramarginal
LAN2	-52.3337	-41.3215	16.6925686241039	5.024	LAN	L	depth	superiortemporal
LAN3	-56.4249	-41.8414	15.8822220738435	5.024	LAN	L	depth	superiortemporal
LAN4	-60.1244	-42.3633	14.3975694056249	5.024	LAN	L	depth	bankssts
LAN5	-63.9882	-44.064	12.7163044786724	5.024	LAN	L	depth	superiortemporal
LMT1	-49.64	-41.095	-12.5248446378364	5.024	LMT	L	depth	inferiortemporal
LMT2	-54.6789	-40.3167	-11.437309672349	5.024	LMT	L	depth	middletemporal
LMT3	-59.2197	-39.4898	-8.14902941834427	5.024	LMT	L	depth	middletemporal
LMT4	-64.601	-38.9993	-5.95557418492086	5.024	LMT	L	depth	middletemporal
LMT5	-68.7935	-38.5742	-2.82564009880066	5.024	LMT	L	depth	middletemporal
LIT1	-45.9089	-35.3135	-17.5280718170839	5.024	LIT	L	depth	inferiortemporal
LIT2	-48.5851	-35.8342	-19.5376772773208	5.024	LIT	L	depth	inferiortemporal
LIT3	-51.7128	-37.0327	-21.1434545514551	5.024	LIT	L	depth	inferiortemporal
LIT4	-55.4133	-38.0269	-21.801537789766	5.024	LIT	L	depth	inferiortemporal
LIT5	-62.8133	-39.041	-19.2021031107493	5.024	LIT	L	depth	inferiortemporal
LSTA1	-39.9821	0.116178	-45.1012664276239	5.024	LSTA	L	depth	temporalpole
LSTA2	-42.7309	1.51203	-38.1158943758264	5.024	LSTA	L	depth	temporalpole
LSTA3	-44.9821	5.76873	-27.324676117782	5.024	LSTA	L	depth	middletemporal
LSTA4	-46.9791	4.80989	-19.3785324695236	5.024	LSTA	L	depth	middletemporal
LSTA5	-51.805	3.3699	-13.3905313529125	5.024	LSTA	L	depth	middletemporal
LSTA6	-55.0346	2.66698	-11.9606119199443	5.024	LSTA	L	depth	middletemporal
LSTA7	-57.8349	2.25961	-8.51584339241313	5.024	LSTA	L	depth	middletemporal
LSTA8	-60.836	1.81535	-6.84081526678984	5.024	LSTA	L	depth	middletemporal
LSTB1	-42.9874	-6.1663	-20.5609707227134	5.024	LSTB	L	depth	middletemporal
LSTB2	-44.4777	-6.4306	-18.1889594240376	5.024	LSTB	L	depth	middletemporal
